Time_index,LONGIL_DAZonal_Hourly_USD_per_MWh
2145,42.66
2146,46.43
2147,44.97
2148,38.51
2149,37.57
2150,35.89
2151,35.27
2152,38.32
2153,47.23
2154,66.55
2155,54.07
2156,51.62
2157,45.63
2158,40.31
2159,32.44
2160,26.64
2161,24.8
2162,24.67
2163,24.1
2164,22.74
2165,30.46
2166,38.94
2167,42.21
2168,39.88
2169,42.65
2170,44.59
2171,46.53
2172,41.46
2173,44.58
2174,43.7
2175,38.62
2176,37.44
2177,38.66
2178,40.1
2179,46.66
2180,46.01
2181,37.36
2182,33.78
2183,30.94
2184,28.48
2185,29.96
2186,28.56
2187,25.47
2188,26.33
2189,28.19
2190,33.77
2191,38.2
2192,37.97
2193,41.86
2194,41.92
2195,42.07
2196,40.51
2197,41.42
2198,39.92
2199,38.72
2200,38.29
2201,39.48
2202,41.73
2203,46.86
2204,46.17
2205,42.44
2206,34.39
2207,31.96
2208,34.31
2209,31.88
2210,30.3
2211,27.95
2212,29.02
2213,29.05
2214,31.74
2215,33.17
2216,39.45
2217,41.14
2218,42.38
2219,43.33
2220,42.29
2221,40.43
2222,40.08
2223,39.05
2224,39.26
2225,40.56
2226,41.91
2227,47.1
2228,46.62
2229,41.11
2230,35.89
2231,33.27
2232,42.19
2233,31.57
2234,28.83
2235,27.94
2236,28.24
2237,27.86
2238,29.74
2239,33.77
2240,43.44
2241,38.36
2242,39.73
2243,40.34
2244,40.66
2245,39.94
2246,38.16
2247,37.56
2248,38.57
2249,41.2
2250,42.77
2251,51.13
2252,49.48
2253,42.97
2254,37.4
2255,33.99
2256,30.34
2257,28.02
2258,26.75
2259,26
2260,26.6
2261,30.89
2262,39.33
2263,41.69
2264,40.75
2265,45.59
2266,46.65
2267,46.21
2268,44.21
2269,42.97
2270,41.51
2271,40.81
2272,41.87
2273,43.09
2274,44.65
2275,51.46
2276,48.5
2277,41.43
2278,34.59
2279,32.65
2280,37.56
2281,34.55
2282,27.72
2283,26.92
2284,26.83
2285,33.33
2286,37.79
2287,41.08
2288,41.56
2289,45.98
2290,48.49
2291,47.48
2292,45.49
2293,46.84
2294,46.23
2295,44.97
2296,45.93
2297,45.25
2298,46.51
2299,55.65
2300,49.32
2301,42.86
2302,34.88
2303,34.32
2304,29.74
2305,31.32
2306,29.13
2307,26.77
2308,26.94
2309,33.76
2310,39.03
2311,45.73
2312,45.64
2313,48.18
2314,50.73
2315,58.07
2316,61.22
2317,61.27
2318,64.21
2319,65.36
2320,65.7
2321,61.65
2322,53.97
2323,57.32
2324,58.43
2325,47.47
2326,41.31
2327,34.71
2328,34.79
2329,33.43
2330,30.03
2331,28.64
2332,30.63
2333,32.76
2334,42.47
2335,47.1
2336,48.24
2337,51.67
2338,58.92
2339,62.47
2340,64.44
2341,66.33
2342,68.48
2343,69.3
2344,67.1
2345,61.66
2346,56.55
2347,64.06
2348,59.48
2349,49.86
2350,39.99
2351,36.93
2352,29.79
2353,30.36
2354,30.19
2355,26.52
2356,28.14
2357,32.64
2358,38.41
2359,40.15
2360,46.66
2361,45.79
2362,48
2363,46.88
2364,45.8
2365,46.44
2366,45.56
2367,45.67
2368,43.44
2369,42.83
2370,41.66
2371,46.87
2372,47.33
2373,39.22
2374,36.12
2375,34.34
2376,34.16
2377,33.48
2378,33.35
2379,32.26
2380,33.58
2381,31.51
2382,32.61
2383,37.75
2384,42.8
2385,46
2386,48.05
2387,47.36
2388,45.87
2389,44.79
2390,43.83
2391,42.81
2392,41.92
2393,42.29
2394,45.76
2395,53.29
2396,52.77
2397,45.84
2398,42.98
2399,35.78
2400,34.3
2401,34.1
2402,33.64
2403,32.93
2404,31.52
2405,31.62
2406,30.12
2407,33.77
2408,36.06
2409,41.9
2410,44.28
2411,45.02
2412,44.23
2413,41.98
2414,39.51
2415,38.98
2416,38.07
2417,40.75
2418,44.72
2419,53.36
2420,54.72
2421,45.11
2422,37.93
2423,34.87
2424,30.64
2425,29.65
2426,29.41
2427,28.4
2428,29.96
2429,32.89
2430,43.39
2431,47.74
2432,50.97
2433,47.08
2434,54.29
2435,54.27
2436,52.64
2437,52.36
2438,52.4
2439,52.4
2440,51.5
2441,52.53
2442,52.74
2443,78.41
2444,76.29
2445,58.37
2446,44.81
2447,42.21
2448,33.88
2449,32.58
2450,30.91
2451,29.04
2452,30.23
2453,35.51
2454,45.03
2455,46.91
2456,50.75
2457,52.03
2458,57.64
2459,57.43
2460,53.54
2461,53.56
2462,53.53
2463,53.54
2464,53.5
2465,53.5
2466,56.85
2467,78.16
2468,76.06
2469,56.66
2470,44.81
2471,43.05
2472,32.72
2473,31.28
2474,29.45
2475,28.44
2476,29.82
2477,34.56
2478,47.27
2479,49.46
2480,50.23
2481,50.24
2482,57.2
2483,57.7
2484,57.04
2485,54.97
2486,52.74
2487,51.46
2488,51.47
2489,54.4
2490,55.58
2491,64.74
2492,83.99
2493,57.3
2494,47.23
2495,36.78
2496,31.39
2497,30.2
2498,29.06
2499,25.86
2500,28.28
2501,33.63
2502,45.83
2503,47.22
2504,45.76
2505,47.98
2506,55.05
2507,55
2508,54.88
2509,50.57
2510,48.9
2511,49.43
2512,46.79
2513,48.94
2514,50.54
2515,70.57
2516,77.66
2517,57.23
2518,45.22
2519,34.23
2520,33.17
2521,31.42
2522,30
2523,27.8
2524,29.46
2525,34.88
2526,47.88
2527,48.3
2528,49.87
2529,50.23
2530,61.64
2531,57.02
2532,55.72
2533,55.69
2534,51.11
2535,50.16
2536,50.4
2537,50.63
2538,52.67
2539,60.58
2540,78.81
2541,52.72
2542,46.26
2543,36.7
2544,35.89
2545,30.63
2546,28.68
2547,27.13
2548,26.98
2549,29.49
2550,32.25
2551,36.42
2552,47.07
2553,50.43
2554,56.2
2555,51.98
2556,51.92
2557,50
2558,48.81
2559,48.86
2560,48.78
2561,48.85
2562,50.05
2563,64.23
2564,64.37
2565,56.11
2566,48.73
2567,45.98
2568,44.54
2569,30.33
2570,27.94
2571,27.54
2572,27.59
2573,29.21
2574,28.11
2575,32.78
2576,36.36
2577,45.82
2578,47.37
2579,48.28
2580,48.28
2581,47.28
2582,46.73
2583,46.73
2584,47.01
2585,46.76
2586,47.87
2587,54.71
2588,64.13
2589,49.16
2590,45.52
2591,34.91
2592,32.01
2593,30.91
2594,26.62
2595,25.86
2596,26.26
2597,34.05
2598,42.07
2599,43.68
2600,42.54
2601,44.34
2602,45.89
2603,45.39
2604,42.22
2605,43.23
2606,44.78
2607,41.63
2608,41.97
2609,46.61
2610,46.61
2611,50.1
2612,55.31
2613,45.82
2614,35.22
2615,33.56
2616,44.21
2617,33.52
2618,30.18
2619,28.69
2620,29.19
2621,34.58
2622,41.88
2623,44.7
2624,44.09
2625,43.96
2626,45.81
2627,45.02
2628,43.44
2629,42.5
2630,44.33
2631,43.11
2632,42.07
2633,46.92
2634,46.96
2635,50.01
2636,53.92
2637,46.73
2638,36.48
2639,35.1
2640,33.64
2641,31.56
2642,29.94
2643,28.99
2644,29.86
2645,34.66
2646,41.48
2647,43.64
2648,41.3
2649,43.34
2650,47.01
2651,46.14
2652,46
2653,45.52
2654,44.75
2655,44.68
2656,43.25
2657,39.26
2658,39.06
2659,45.7
2660,49.87
2661,43.39
2662,37.03
2663,34.48
2664,33.68
2665,31.47
2666,29.9
2667,29.38
2668,29.53
2669,33.98
2670,40.8
2671,43.17
2672,43.22
2673,42.14
2674,46.56
2675,45.91
2676,44.59
2677,45.66
2678,45.12
2679,44.94
2680,43.69
2681,40.73
2682,38.79
2683,44.5
2684,50.37
2685,43.37
2686,37.6
2687,34.33
2688,34.05
2689,33.46
2690,32.03
2691,32.02
2692,30.68
2693,34.11
2694,42.7
2695,46.26
2696,44.63
2697,45.45
2698,46.92
2699,46.84
2700,45.07
2701,44.88
2702,43.59
2703,42.85
2704,40.89
2705,38.67
2706,37.26
2707,42.28
2708,54.15
2709,41.8
2710,36.89
2711,35.84
2712,34.02
2713,32.76
2714,31.39
2715,31.27
2716,29.78
2717,30.8
2718,32.59
2719,35.22
2720,38.57
2721,40.24
2722,46.81
2723,45.18
2724,41.68
2725,38.83
2726,38.5
2727,37.72
2728,38.83
2729,38.46
2730,39.11
2731,45.63
2732,50.91
2733,43.37
2734,37.77
2735,35.85
2736,35.45
2737,32.72
2738,32.38
2739,31.17
2740,29.96
2741,29.96
2742,29.76
2743,32.28
2744,34.38
2745,35.64
2746,38.66
2747,44.2
2748,44.51
2749,42.34
2750,41.1
2751,40.95
2752,43.09
2753,42.02
2754,43.09
2755,48.24
2756,55.06
2757,46.24
2758,39.53
2759,34.86
2760,30.78
2761,29.08
2762,31.05
2763,30.6
2764,32.75
2765,36.11
2766,42.54
2767,47.67
2768,49.15
2769,50.26
2770,55.65
2771,53.4
2772,51.47
2773,51.4
2774,49.42
2775,48.65
2776,47.22
2777,47.71
2778,48.92
2779,55.67
2780,61.92
2781,49.64
2782,39.78
2783,36.44
2784,34.03
2785,31.98
2786,31.25
2787,30.92
2788,32.01
2789,36.09
2790,43.86
2791,48.54
2792,49.82
2793,50.11
2794,55.76
2795,54.82
2796,52.37
2797,52.83
2798,52.98
2799,52.22
2800,51.92
2801,49.59
2802,48.45
2803,52.22
2804,65.19
2805,48.96
2806,39.12
2807,36.37
2808,33.47
2809,31.49
2810,30.84
2811,29.19
2812,30.8
2813,35.54
2814,48.64
2815,55.4
2816,51.59
2817,51.7
2818,53.78
2819,53.3
2820,52.5
2821,52.31
2822,51.63
2823,52.34
2824,50.6
2825,50.99
2826,51.64
2827,54.83
2828,78.58
2829,51.21
2830,42.52
2831,37.21
2832,31.66
2833,30.58
2834,29.09
2835,28.47
2836,30.41
2837,35.98
2838,47.3
2839,52.08
2840,51.52
2841,49.9
2842,52.28
2843,51.96
2844,49.8
2845,48.4
2846,49.4
2847,50.71
2848,51.25
2849,50.72
2850,51.13
2851,51.42
2852,76.59
2853,51.44
2854,39.49
2855,35.32
2856,34.77
2857,31.74
2858,29.5
2859,28.31
2860,29.84
2861,34.28
2862,41.41
2863,48.92
2864,51.08
2865,51.42
2866,51.46
2867,51.68
2868,53.84
2869,57.68
2870,73.83
2871,57.67
2872,51.55
2873,48.57
2874,49.32
2875,49.47
2876,53.59
2877,51.19
2878,42.88
2879,36.15
2880,37.94
2881,34.53
2882,34.21
2883,32.94
2884,33.47
2885,33.44
2886,35.05
2887,43.12
2888,47.77
2889,51.12
2890,73.49
2891,77.43
2892,77.44
2893,80.1
2894,99.58
2895,99.6
2896,99.62
2897,79.65
2898,79.67
2899,81.34
2900,99.59
2901,79.58
2902,62.03
2903,49.09
2904,42.38
2905,36.71
2906,35.08
2907,34.24
2908,33.75
2909,34.56
2910,35.7
2911,37.82
2912,45.37
2913,51.45
2914,58.66
2915,63
2916,80.62
2917,99.65
2918,111.62
2919,111.64
2920,122.67
2921,89.72
2922,76.55
2923,67
2924,92.83
2925,70.49
2926,52.61
2927,44.42
2928,44.45
2929,37.53
2930,36.27
2931,36.2
2932,36.48
2933,38.13
2934,45.7
2935,53.32
2936,60.32
2937,69.78
2938,81.75
2939,105.65
2940,175
2941,175
2942,175.05
2943,134.02
2944,105.63
2945,93.95
2946,91.95
2947,101.68
2948,100.22
2949,57.55
2950,48.75
2951,42.95
2952,35.57
2953,31.71
2954,29.15
2955,32.65
2956,33.08
2957,36.05
2958,44.46
2959,46.29
2960,48.83
2961,53.71
2962,55.94
2963,58.94
2964,72.5
2965,79.63
2966,80.33
2967,80.33
2968,64.11
2969,55.16
2970,73.18
2971,80.51
2972,76.19
2973,50.55
2974,42.89
2975,38.59
2976,34.82
2977,32.88
2978,32.92
2979,32.03
2980,32.92
2981,34.69
2982,40.27
2983,45.64
2984,48.1
2985,49.6
2986,55.27
2987,60.84
2988,62.06
2989,63.96
2990,64.04
2991,82.02
2992,79.92
2993,70.65
2994,60.74
2995,59.52
2996,62.46
2997,58.33
2998,47.01
2999,42.89
3000,34.42
3001,32.02
3002,29.69
3003,29.28
3004,31.62
3005,36.43
3006,44.91
3007,55.39
3008,60.48
3009,67.8
3010,71.87
3011,72.37
3012,75.53
3013,78.15
3014,78.17
3015,79.78
3016,77.45
3017,80.02
3018,76.87
3019,81.08
3020,101.84
3021,78.78
3022,55.52
3023,44.72
3024,30.23
3025,27.11
3026,25.95
3027,25
3028,25.81
3029,32.9
3030,43.43
3031,49.04
3032,53.87
3033,55.61
3034,58.63
3035,59.35
3036,59.73
3037,61.18
3038,63.59
3039,66.11
3040,66.89
3041,61.66
3042,55.67
3043,53.57
3044,74.79
3045,60.11
3046,48.11
3047,38.99
3048,41.48
3049,33.5
3050,31.12
3051,27.89
3052,27.8
3053,28.18
3054,31.59
3055,35.22
3056,40.4
3057,47.11
3058,51.7
3059,54.52
3060,54.37
3061,53.51
3062,50.47
3063,48.11
3064,48.11
3065,48.11
3066,48.68
3067,51.67
3068,55.94
3069,50.11
3070,37.78
3071,35.48
3072,33.45
3073,27.36
3074,24.93
3075,23.97
3076,24.98
3077,26.15
3078,26.84
3079,27.56
3080,36.69
3081,44.23
3082,45.63
3083,46.83
3084,46.63
3085,44.33
3086,43.99
3087,43.29
3088,44.23
3089,45.18
3090,45.19
3091,47.91
3092,56.62
3093,49.27
3094,43.73
3095,37.52
3096,30.4
3097,27.95
3098,25.04
3099,25.28
3100,25.79
3101,33.6
3102,44.6
3103,48.31
3104,51.77
3105,58.04
3106,56.37
3107,58.08
3108,55.97
3109,55.18
3110,54.42
3111,52.53
3112,51.67
3113,51.92
3114,48.42
3115,50.56
3116,64.41
3117,50.76
3118,44.34
3119,41.4
3120,33.53
3121,32.73
3122,28.52
3123,28.52
3124,29.56
3125,35.59
3126,44.88
3127,49.04
3128,52.61
3129,54.1
3130,56.83
3131,56.94
3132,55.94
3133,55.47
3134,53.92
3135,50.73
3136,52.27
3137,50.3
3138,46.44
3139,48.73
3140,58.79
3141,50.18
3142,42.07
3143,37.12
3144,32.22
3145,28.11
3146,26.56
3147,25.94
3148,27.12
3149,32.62
3150,46.51
3151,49.07
3152,53.01
3153,54.71
3154,56.39
3155,56.38
3156,55.95
3157,53.55
3158,53.74
3159,52.79
3160,54.44
3161,50.34
3162,49.29
3163,52
3164,60.3
3165,51.77
3166,46.31
3167,36.75
3168,34.05
3169,32.64
3170,29.46
3171,29.94
3172,29.46
3173,36.01
3174,46.63
3175,50.7
3176,52.19
3177,54.89
3178,54.19
3179,54.87
3180,53.68
3181,54.63
3182,51.94
3183,51.76
3184,53.39
3185,51.7
3186,49.6
3187,51.04
3188,59.71
3189,51.64
3190,41.33
3191,36.87
3192,35.7
3193,32.49
3194,30.58
3195,30.63
3196,32.25
3197,35.94
3198,46.7
3199,52.63
3200,53.64
3201,58.2
3202,57.87
3203,59.57
3204,59.66
3205,61.6
3206,59.68
3207,61.52
3208,61.5
3209,57.99
3210,51.43
3211,51.71
3212,60.73
3213,53.42
3214,45.71
3215,43.66
3216,41.11
3217,34.37
3218,31.62
3219,31.51
3220,31.3
3221,29.9
3222,28.72
3223,31.83
3224,46.06
3225,52.04
3226,53.58
3227,55.71
3228,54.94
3229,53.43
3230,52.7
3231,52.5
3232,51.94
3233,52.13
3234,52.23
3235,51.23
3236,55.74
3237,56.01
3238,50.72
3239,41.1
3240,42.06
3241,35.06
3242,32.08
3243,32
3244,31.42
3245,29.26
3246,25.42
3247,28.36
3248,37.87
3249,47.97
3250,48.82
3251,49.86
3252,50.07
3253,50.82
3254,50.95
3255,51.42
3256,52.73
3257,53.07
3258,50.97
3259,51.8
3260,65.08
3261,58.6
3262,50.1
3263,40.48
3264,41.85
3265,37.73
3266,36.43
3267,37.28
3268,37.52
3269,39.3
3270,47.91
3271,50.87
3272,56.43
3273,59.48
3274,62.15
3275,64.12
3276,61.24
3277,62.47
3278,60.91
3279,60.84
3280,63.34
3281,60.21
3282,54.08
3283,54.73
3284,64.15
3285,54.33
3286,48.66
3287,42.24
3288,39.26
3289,34.54
3290,32.56
3291,30.82
3292,33.36
3293,39.1
3294,45
3295,49.69
3296,50.57
3297,59
3298,57.94
3299,58.91
3300,59.38
3301,61.86
3302,59.53
3303,60.94
3304,63.33
3305,57.36
3306,51.05
3307,51.55
3308,60.54
3309,52.08
3310,48.76
3311,47.24
3312,34.76
3313,31.8
3314,31.35
3315,30.13
3316,32.46
3317,36.25
3318,49.66
3319,51.62
3320,52.81
3321,57.49
3322,58.69
3323,58.07
3324,56.89
3325,57.11
3326,56.87
3327,58.45
3328,65.88
3329,80.69
3330,73.68
3331,66.89
3332,88.19
3333,75.51
3334,50.48
3335,49.06
3336,39.83
3337,34.39
3338,33.59
3339,33.1
3340,34.84
3341,37.35
3342,47.74
3343,51.09
3344,52.89
3345,57.37
3346,61.32
3347,62.04
3348,62.54
3349,63.51
3350,65.42
3351,62.23
3352,75.74
3353,63.11
3354,55.93
3355,56.28
3356,68.73
3357,61.34
3358,49.56
3359,42.41
3360,38.35
3361,35.13
3362,33.55
3363,31.12
3364,32.13
3365,36.25
3366,43.4
3367,47.01
3368,49.64
3369,53.42
3370,58.79
3371,60.27
3372,63.65
3373,66.17
3374,66.56
3375,78.2
3376,67.03
3377,64.42
3378,57.49
3379,55.74
3380,61.58
3381,54.22
3382,46.49
3383,43.11
3384,37.54
3385,35.28
3386,31.95
3387,32.91
3388,34.45
3389,29.97
3390,32.22
3391,33.37
3392,40.04
3393,47.96
3394,49.25
3395,49.35
3396,49.39
3397,49.14
3398,49.18
3399,49.07
3400,48.93
3401,48.51
3402,47.26
3403,48.7
3404,61.52
3405,49.72
3406,43.82
3407,39.39
3408,36.87
3409,32.39
3410,30.53
3411,30.4
3412,29.81
3413,27.4
3414,23.87
3415,24.4
3416,35.63
3417,38.32
3418,46.37
3419,48.15
3420,48.31
3421,48.22
3422,46.34
3423,46.26
3424,47.69
3425,48.06
3426,46.75
3427,48.57
3428,55.05
3429,49.09
3430,38.03
3431,35.81
3432,36.99
3433,34.52
3434,31.99
3435,31.15
3436,32.63
3437,33.93
3438,40.87
3439,43.46
3440,45.9
3441,49.6
3442,50.61
3443,55.76
3444,55.1
3445,55.16
3446,55.35
3447,61.88
3448,56.48
3449,54.98
3450,48.41
3451,50.35
3452,54.57
3453,47.4
3454,42.06
3455,35.72
3456,37.38
3457,35.25
3458,31.82
3459,31.62
3460,32.31
3461,34.03
3462,38.38
3463,45.61
3464,47.35
3465,49.59
3466,54.24
3467,57.46
3468,58.5
3469,61.4
3470,62.15
3471,65.67
3472,67.68
3473,65.36
3474,58.29
3475,55.71
3476,60.25
3477,55.06
3478,47.22
3479,42.46
3480,37.66
3481,37.19
3482,36.58
3483,35.98
3484,36.19
3485,36.65
3486,38.36
3487,51.24
3488,57.08
3489,61.99
3490,79.3
3491,81.62
3492,80.82
3493,84.78
3494,85.38
3495,95.04
3496,96.37
3497,85.44
3498,78.51
3499,84.35
3500,88.26
3501,85.84
3502,54.71
3503,48.19
3504,44.33
3505,35.94
3506,34.36
3507,34.07
3508,34.29
3509,35.24
3510,35.7
3511,50.64
3512,53.31
3513,56.91
3514,62.26
3515,71.27
3516,74.48
3517,84.95
3518,90.96
3519,96.15
3520,98.36
3521,89.19
3522,76.28
3523,67.62
3524,68.49
3525,58.67
3526,49.02
3527,47.17
3528,41.81
3529,35.46
3530,34.01
3531,33.53
3532,33.87
3533,35.12
3534,41.62
3535,37.6
3536,45.38
3537,48.78
3538,50.35
3539,51.23
3540,50.76
3541,51.51
3542,53.69
3543,54.27
3544,54.23
3545,51.92
3546,53.68
3547,53.68
3548,53.84
3549,50.14
3550,37.54
3551,43.77
3552,38.81
3553,33.05
3554,33.5
3555,33.15
3556,31.94
3557,29.77
3558,30.78
3559,35.08
3560,42.5
3561,49.56
3562,48.96
3563,49.28
3564,50.11
3565,50.59
3566,50.97
3567,51.84
3568,50.88
3569,51.45
3570,50.73
3571,52.34
3572,51.47
3573,50.1
3574,41.1
3575,40.4
3576,37.84
3577,35.49
3578,34.6
3579,33.53
3580,32.75
3581,31.09
3582,30.12
3583,33.98
3584,37.88
3585,43.51
3586,48.84
3587,51.25
3588,57.9
3589,61.57
3590,61.94
3591,63.31
3592,66.05
3593,66.09
3594,63.24
3595,63.27
3596,63.65
3597,61.75
3598,53.36
3599,49.62
3600,44.16
3601,36.55
3602,36.27
3603,35.89
3604,35.65
3605,32.88
3606,33.06
3607,34.51
3608,38.84
3609,50.86
3610,52.01
3611,56.19
3612,60.9
3613,62.89
3614,68.81
3615,72.01
3616,72.95
3617,76.89
3618,62.87
3619,62.13
3620,65.63
3621,60.36
3622,53.56
3623,49.58
3624,43.13
3625,36.85
3626,35.5
3627,34.05
3628,34.02
3629,36
3630,37.89
3631,50.65
3632,52.16
3633,57.83
3634,61.2
3635,64.81
3636,71.33
3637,78
3638,86.38
3639,92.99
3640,94.85
3641,88.35
3642,70.29
3643,66.36
3644,67.13
3645,61.72
3646,49.88
3647,44.32
3648,41.97
3649,36.38
3650,35.1
3651,34.39
3652,34.11
3653,35.97
3654,36.01
3655,45.71
3656,49.53
3657,51.53
3658,56.57
3659,60.79
3660,61.92
3661,63.75
3662,68.39
3663,79.88
3664,80.46
3665,65.79
3666,63.28
3667,60.15
3668,63.09
3669,58.91
3670,54.09
3671,48.73
3672,43.15
3673,37.56
3674,34.4
3675,31.7
3676,33.46
3677,36.37
3678,41.44
3679,47.76
3680,50.87
3681,53.17
3682,63
3683,65.14
3684,69.14
3685,79.87
3686,93.63
3687,99.36
3688,96.84
3689,92.26
3690,75
3691,65.53
3692,78.06
3693,62.93
3694,54.26
3695,49.3
3696,49.39
3697,39.71
3698,36.53
3699,35.54
3700,35.74
3701,37.82
3702,44.68
3703,51.17
3704,53.36
3705,59.48
3706,60.04
3707,63.98
3708,63.17
3709,65.36
3710,74.94
3711,91.56
3712,91.54
3713,75.52
3714,63.65
3715,61.64
3716,59.87
3717,58.92
3718,51.84
3719,48.27
3720,45.59
3721,38.77
3722,36.57
3723,36.16
3724,35.98
3725,35.99
3726,35.87
3727,36.42
3728,48.92
3729,55.41
3730,59.78
3731,65.17
3732,69.11
3733,79.11
3734,85.49
3735,89.3
3736,86.85
3737,76.78
3738,74.49
3739,66.34
3740,66.49
3741,62.98
3742,55.38
3743,53.23
3744,49.16
3745,40.46
3746,38.15
3747,36.9
3748,35.92
3749,33.88
3750,33.9
3751,35.05
3752,40.37
3753,48.78
3754,53.75
3755,55.69
3756,60.21
3757,62.76
3758,63.64
3759,63.21
3760,62.76
3761,59.58
3762,56.95
3763,56.52
3764,59.94
3765,56.59
3766,49.84
3767,42.08
3768,39
3769,34.27
3770,35.16
3771,34.4
3772,32.93
3773,32.84
3774,33.95
3775,45.47
3776,46.99
3777,47.9
3778,50.62
3779,52.03
3780,55.62
3781,57.56
3782,59.9
3783,64.74
3784,64.69
3785,61.66
3786,61.71
3787,59.96
3788,61.39
3789,58.92
3790,53.01
3791,39.78
3792,37.37
3793,33.01
3794,31.09
3795,29.83
3796,30.24
3797,32.83
3798,35.08
3799,40.69
3800,45.43
3801,48.54
3802,48.55
3803,48.85
3804,51.87
3805,54.92
3806,54.85
3807,56.61
3808,57.9
3809,56.41
3810,54.49
3811,56.22
3812,56.93
3813,55.65
3814,46.12
3815,36.76
3816,50.22
3817,39.56
3818,33.06
3819,26.81
3820,28.93
3821,29.98
3822,34.07
3823,40.23
3824,42.38
3825,47.3
3826,48.06
3827,48.66
3828,49.42
3829,50.2
3830,50.69
3831,51.84
3832,50.24
3833,47.95
3834,43.35
3835,41.94
3836,45.14
3837,44.52
3838,39.59
3839,37.01
3840,36.05
3841,29.8
3842,27.62
3843,25.86
3844,26.82
3845,29.54
3846,31.75
3847,37.51
3848,40.91
3849,43.03
3850,46.31
3851,46.79
3852,48.71
3853,50.31
3854,51.28
3855,52.92
3856,53.23
3857,51.36
3858,49.3
3859,51.19
3860,52.73
3861,51.13
3862,41.75
3863,34.83
3864,36.02
3865,33.42
3866,31.46
3867,29.7
3868,29.31
3869,31.63
3870,37
3871,38.9
3872,42.14
3873,48.3
3874,52.78
3875,53.52
3876,51.99
3877,55.92
3878,58.11
3879,66.4
3880,66.44
3881,64.77
3882,53.44
3883,48.3
3884,51.06
3885,52.64
3886,43.16
3887,36.78
3888,44.85
3889,37.87
3890,36.87
3891,36.16
3892,33.45
3893,37.09
3894,37.28
3895,39.35
3896,53.27
3897,55.09
3898,68.74
3899,66.5
3900,65.15
3901,66.99
3902,71.73
3903,75.29
3904,78.54
3905,74.92
3906,67.65
3907,62
3908,65.42
3909,62.07
3910,55.02
3911,52.4
3912,47.75
3913,42.26
3914,39.16
3915,38.15
3916,36.3
3917,35.2
3918,33.78
3919,38.79
3920,52.72
3921,52.83
3922,57.36
3923,62.59
3924,65.31
3925,71.22
3926,75.16
3927,78.87
3928,81.15
3929,71.59
3930,69.21
3931,65.39
3932,66.18
3933,63.25
3934,56.41
3935,49.23
3936,43.51
3937,39.1
3938,38.17
3939,36.56
3940,37.28
3941,38.32
3942,37.79
3943,52.94
3944,50.6
3945,56.03
3946,62.33
3947,65.49
3948,68.44
3949,74.3
3950,89.86
3951,95.55
3952,100.14
3953,87.03
3954,78.9
3955,67.19
3956,65.68
3957,63.96
3958,55.21
3959,50.97
3960,39.99
3961,36.76
3962,32.84
3963,30.92
3964,31.89
3965,34.34
3966,35.68
3967,46.78
3968,46.43
3969,55.02
3970,58.02
3971,56.35
3972,57.36
3973,57.66
3974,58.83
3975,59.23
3976,64.17
3977,62.64
3978,59.79
3979,58.6
3980,59.34
3981,58.6
3982,53.57
3983,40.26
3984,40.41
3985,33.33
3986,29.8
3987,27.55
3988,28.83
3989,34.61
3990,40.44
3991,43.01
3992,43.13
3993,43.94
3994,47.95
3995,54.68
3996,55.64
3997,57.4
3998,58.55
3999,61.88
4000,65.97
4001,62.82
4002,62.55
4003,58.37
4004,61
4005,61.64
4006,56.11
4007,41.16
4008,44.95
4009,37.48
4010,37.82
4011,36.11
4012,36.62
4013,39.03
4014,44.37
4015,51.71
4016,50.86
4017,54.2
4018,57.86
4019,60.11
4020,62.05
4021,66.4
4022,67.1
4023,69.19
4024,71.4
4025,68.73
4026,67.23
4027,63.85
4028,64.99
4029,62.45
4030,62.3
4031,59.98
4032,43.68
4033,37.75
4034,36.19
4035,34.45
4036,35.95
4037,38.4
4038,42.96
4039,49.2
4040,50.04
4041,55.15
4042,59.46
4043,62.84
4044,66.23
4045,70.63
4046,74.74
4047,91.09
4048,91.15
4049,73.29
4050,67.1
4051,67.36
4052,67.17
4053,64.49
4054,63.5
4055,57.54
4056,48.64
4057,40.68
4058,38.83
4059,35.93
4060,35.1
4061,35.18
4062,35.75
4063,40.71
4064,45.59
4065,57.9
4066,60.83
4067,62.81
4068,67.24
4069,68.07
4070,73.18
4071,86.67
4072,81.06
4073,87.62
4074,67.86
4075,65.27
4076,67.39
4077,63.59
4078,61.44
4079,58.57
4080,48.61
4081,42.19
4082,40.7
4083,38.29
4084,36.53
4085,35.77
4086,36
4087,39.1
4088,47.01
4089,58.26
4090,62.65
4091,68.38
4092,71.69
4093,91.18
4094,97.63
4095,103.81
4096,100.45
4097,96.86
4098,94
4099,69.27
4100,69.08
4101,68.16
4102,60.74
4103,55.89
4104,56.05
4105,42.45
4106,38.57
4107,36.63
4108,36.87
4109,39.45
4110,49.36
4111,51.93
4112,57.77
4113,60.25
4114,69.5
4115,76.94
4116,88.23
4117,94.9
4118,96.67
4119,103.29
4120,104.57
4121,98.27
4122,77.63
4123,76.82
4124,68.55
4125,76.39
4126,60.05
4127,59.8
4128,48.43
4129,42.88
4130,37.66
4131,35.33
4132,36.62
4133,40.21
4134,48.38
4135,52.88
4136,58.09
4137,60.45
4138,65.72
4139,69.53
4140,74.22
4141,75.57
4142,94.82
4143,97.11
4144,100.83
4145,94.82
4146,78.77
4147,74.16
