Time_index,LONGIL_DAZonal_Hourly_USD_per_MWh
4135,41.65
4136,48.97
4137,50.67
4138,55.57
4139,62.46
4140,68.01
4141,79.03
4142,94.89
4143,108.5
4144,112.14
4145,91.91
4146,69.8
4147,61.27
4148,65.44
4149,61.75
4150,51.35
4151,43.19
4152,50.98
4153,49.37
4154,48.63
4155,47.45
4156,43.23
4157,44.97
4158,50.32
4159,54.33
4160,63.43
4161,62.98
4162,85.38
4163,101.44
4164,107.05
4165,125.77
4166,133.24
4167,144.83
4168,149.82
4169,133.15
4170,104.95
4171,89.48
4172,89.48
4173,98.78
4174,60.9
4175,52.24
4176,51.27
4177,49.62
4178,48.37
4179,43.38
4180,44.66
4181,48.1
4182,49.94
4183,52.6
4184,62.53
4185,63.32
4186,84.6
4187,92.91
4188,115.63
4189,128.63
4190,146.63
4191,159.72
4192,174.73
4193,140.72
4194,85.4
4195,64.23
4196,69.66
4197,62.59
4198,69.62
4199,52.17
4200,47
4201,36.4
4202,33.87
4203,31.97
4204,31.21
4205,30.25
4206,31.86
4207,35.74
4208,48.6
4209,51.96
4210,58.59
4211,64.78
4212,62.82
4213,64.52
4214,64.92
4215,62.82
4216,61.1
4217,58.93
4218,58.3
4219,58.25
4220,58.56
4221,55.49
4222,53.72
4223,49.64
4224,42.82
4225,33.95
4226,30.58
4227,27.85
4228,30.28
4229,24.7
4230,27.38
4231,30.96
4232,39.53
4233,48.95
4234,49.51
4235,51.91
4236,54.72
4237,61.9
4238,61.94
4239,61.99
4240,61.96
4241,59.95
4242,58.78
4243,56.47
4244,58.92
4245,62.77
4246,50.16
4247,49.3
4248,42.82
4249,36.49
4250,32.07
4251,29.34
4252,29.46
4253,33.73
4254,39.44
4255,47.41
4256,49.24
4257,56.78
4258,60.79
4259,63.69
4260,63.8
4261,78.77
4262,81.95
4263,99.8
4264,113.43
4265,83.73
4266,64.56
4267,61.53
4268,59.9
4269,59.66
4270,53.18
4271,49.04
4272,49.08
4273,46.28
4274,41.42
4275,32.91
4276,33.17
4277,36.52
4278,46.4
4279,48.98
4280,53.93
4281,58.93
4282,62.72
4283,67.73
4284,89.37
4285,105.66
4286,112.85
4287,127.62
4288,131.27
4289,123.66
4290,80.89
4291,74.08
4292,67.83
4293,61.34
4294,58.55
4295,49.82
4296,48.49
4297,45.3
4298,41.91
4299,34.71
4300,34.64
4301,37.24
4302,43.11
4303,48.58
4304,51.22
4305,56.5
4306,59.66
4307,62.77
4308,65.01
4309,74.06
4310,84.68
4311,92.78
4312,92.74
4313,79.5
4314,64.8
4315,60.67
4316,60.58
4317,59.89
4318,52.56
4319,48.81
4320,46.67
4321,39.37
4322,34.16
4323,31.65
4324,32.52
4325,36.19
4326,38.63
4327,47.41
4328,50.04
4329,54.51
4330,59.66
4331,60.18
4332,62.93
4333,70.53
4334,76.58
4335,84.78
4336,84.82
4337,68.56
4338,63.73
4339,60.2
4340,60.24
4341,60.41
4342,56.42
4343,49.7
4344,44.24
4345,37.38
4346,33.33
4347,31.46
4348,30.87
4349,33.77
4350,38.13
4351,47.93
4352,50.99
4353,54.41
4354,60.8
4355,62.72
4356,62.92
4357,65.82
4358,75.32
4359,80.73
4360,85.23
4361,77.56
4362,65.47
4363,63.35
4364,62.25
4365,61.22
4366,55.26
4367,50.23
4368,47.86
4369,47.6
4370,43.69
4371,34.56
4372,32.72
4373,32.29
4374,32.9
4375,39.37
4376,49.05
4377,54.75
4378,62.01
4379,68.3
4380,78.28
4381,82.28
4382,96.47
4383,89.34
4384,98.59
4385,96.54
4386,78.38
4387,64.57
4388,64.56
4389,64.56
4390,59.48
4391,51.56
4392,49.94
4393,49.25
4394,47.86
4395,39.04
4396,36.87
4397,35.45
4398,34.58
4399,43.42
4400,49.34
4401,52.95
4402,60.36
4403,69.02
4404,104.2
4405,135.73
4406,144.79
4407,155.98
4408,168.5
4409,148.83
4410,132.07
4411,89.1
4412,93.11
4413,76.01
4414,64.59
4415,53.18
4416,49.69
4417,47.05
4418,39.4
4419,33.06
4420,31.62
4421,29.99
4422,30.93
4423,37.5
4424,48.04
4425,51.35
4426,58.31
4427,61.46
4428,78.23
4429,84.67
4430,98.77
4431,125.76
4432,128.77
4433,99.76
4434,81.96
4435,69.69
4436,68.62
4437,65.83
4438,59.4
4439,52.17
4440,49.28
4441,46.26
4442,41.3
4443,33.27
4444,32.88
4445,36.58
4446,39.87
4447,48.89
4448,51.16
4449,59.49
4450,63.55
4451,80.17
4452,89.61
4453,110.68
4454,138.05
4455,140.85
4456,140.89
4457,138.24
4458,86.13
4459,78.33
4460,70.13
4461,62.37
4462,58.78
4463,50.22
4464,43.89
4465,37.03
4466,33
4467,32.16
4468,32.99
4469,35.38
4470,38.21
4471,42.69
4472,48.73
4473,52.09
4474,59.96
4475,64.16
4476,76.74
4477,83.72
4478,89.46
4479,105.62
4480,120.48
4481,93.85
4482,77.93
4483,62.92
4484,68.8
4485,59.77
4486,56.15
4487,49.31
4488,44.81
4489,40.89
4490,37.81
4491,35.04
4492,34.98
4493,36.93
4494,39.43
4495,43.52
4496,47.88
4497,52.43
4498,61.07
4499,65.02
4500,78.2
4501,85.08
4502,103.4
4503,120.53
4504,122.01
4505,100.2
4506,75.58
4507,62.9
4508,62.38
4509,57.95
4510,52.31
4511,44.7
4512,41.52
4513,36.93
4514,33.91
4515,32.08
4516,31.98
4517,34.34
4518,38
4519,42.85
4520,45.96
4521,55.65
4522,59.71
4523,60.28
4524,61.77
4525,65
4526,70.78
4527,81.82
4528,83.65
4529,71.65
4530,60.3
4531,57.82
4532,57.19
4533,56.48
4534,48.42
4535,42.37
4536,41.97
4537,39.8
4538,33.93
4539,31.39
4540,30.61
4541,31.04
4542,31.28
4543,33.85
4544,39.32
4545,48.29
4546,51.78
4547,56.35
4548,57.79
4549,60.6
4550,65.87
4551,69.36
4552,74.18
4553,66.33
4554,61.79
4555,60.52
4556,57.35
4557,54.72
4558,49.09
4559,46.23
4560,42.79
4561,39.28
4562,35.84
4563,32.36
4564,31.77
4565,31.01
4566,30.94
4567,32.55
4568,37.21
4569,48.97
4570,54.54
4571,58.23
4572,63.21
4573,77.37
4574,83.05
4575,85.4
4576,89.95
4577,77.11
4578,62.63
4579,57.11
4580,56.91
4581,56.02
4582,55.69
4583,48.07
4584,41.73
4585,38.8
4586,34.67
4587,33.15
4588,32.74
4589,35.94
4590,37.09
4591,45.94
4592,48.85
4593,56.83
4594,75
4595,82.65
4596,99.17
4597,133.97
4598,145.14
4599,161.33
4600,175.82
4601,147.26
4602,95.29
4603,79.2
4604,68.13
4605,62.13
4606,52.77
4607,48.3
4608,48.46
4609,45.29
4610,41.81
4611,39.99
4612,39.57
4613,42.26
4614,47.41
4615,52.29
4616,59.26
4617,62.95
4618,89.94
4619,120
4620,140
4621,189.91
4622,247.97
4623,262.81
4624,274.6
4625,248.86
4626,138.25
4627,97.77
4628,89.57
4629,77.89
4630,58.21
4631,52.06
4632,52.35
4633,46.51
4634,42.39
4635,41.13
4636,40.66
4637,41.98
4638,44.86
4639,54.01
4640,58.98
4641,65.5
4642,78.29
4643,90.66
4644,97.03
4645,113.08
4646,120.91
4647,125.66
4648,125.93
4649,114.41
4650,90.52
4651,79.81
4652,75.46
4653,66.42
4654,59.31
4655,52.7
4656,41.61
4657,38.56
4658,34.75
4659,32.25
4660,31.13
4661,33.77
4662,37.64
4663,41.83
4664,47.29
4665,51.63
4666,59.22
4667,61.8
4668,62.63
4669,68.95
4670,75.75
4671,84.65
4672,87.2
4673,76.77
4674,62.46
4675,61.45
4676,60.83
4677,55.51
4678,54.08
4679,48.23
4680,40.35
4681,36.05
4682,32.94
4683,30.93
4684,31.47
4685,32.39
4686,37.66
4687,40.96
4688,48.42
4689,51.65
4690,56
4691,60.55
4692,63.5
4693,70.99
4694,75.54
4695,83.75
4696,89.71
4697,79.56
4698,63.07
4699,62.01
4700,60.9
4701,60.83
4702,60.82
4703,49.69
4704,44.97
4705,42.09
4706,40.89
4707,38.61
4708,37.42
4709,33.06
4710,33.39
4711,39.02
4712,44.47
4713,51.74
4714,61.37
4715,65.52
4716,64.66
4717,80.04
4718,78.41
4719,80.5
4720,83.78
4721,82.5
4722,65.53
4723,60.42
4724,60.59
4725,59.92
4726,59.63
4727,50.94
4728,45.97
4729,42.32
4730,40.58
4731,38.31
4732,37.02
4733,34.92
4734,33.8
4735,38.87
4736,42.4
4737,51.5
4738,62.7
4739,65.71
4740,82.71
4741,104.09
4742,110
4743,113
4744,117
4745,96
4746,69.39
4747,63.19
4748,63.14
4749,63.21
4750,55.18
4751,52.29
4752,48.47
4753,42.63
4754,41.14
4755,40.38
4756,40.27
4757,41.48
4758,42.15
4759,52.34
4760,56.99
4761,65.55
4762,79.03
4763,89.21
4764,106.22
4765,141.82
4766,157.79
4767,222.09
4768,270.99
4769,167.41
4770,124.07
4771,90.88
4772,85.79
4773,74.03
4774,62.11
4775,56.37
4776,50.04
4777,44.19
4778,42.9
4779,42.35
4780,41.94
4781,42.54
4782,44.38
4783,54.31
4784,56.4
4785,66.62
4786,82.5
4787,93.08
4788,110.38
4789,130.11
4790,135.8
4791,141.43
4792,144.08
4793,138.56
4794,114.63
4795,91.33
4796,89.12
4797,76.89
4798,65.69
4799,56.13
4800,62.47
4801,60
4802,53.67
4803,44.49
4804,41.21
4805,47.14
4806,56.53
4807,62.53
4808,67.57
4809,76.83
4810,93.58
4811,109.67
4812,133.03
4813,149.12
4814,210.81
4815,247.51
4816,338.12
4817,272.08
4818,158.6
4819,105.91
4820,101.98
4821,91.75
4822,74.31
4823,69.25
4824,87.77
4825,84.08
4826,77.18
4827,63.54
4828,63.5
4829,67.99
4830,81.84
4831,88.94
4832,95.58
4833,111.52
4834,143.17
4835,158.85
4836,197.76
4837,296.14
4838,370.44
4839,394.36
4840,394.38
4841,318.57
4842,291.34
4843,186.37
4844,161.54
4845,148.94
4846,114.21
4847,98.7
4848,113.31
4849,107.91
4850,103.97
4851,100.98
4852,96.71
4853,95.82
4854,104.08
4855,118.43
4856,126.54
4857,156.21
4858,236.68
4859,348.21
4860,430.51
4861,498.65
4862,632.03
4863,498.06
4864,499
4865,426.17
4866,315.56
4867,257.64
4868,211.18
4869,181.11
4870,155.98
4871,116.38
4872,101.83
4873,98.56
4874,97.11
4875,92.9
4876,90.8
4877,74.81
4878,81.52
4879,101.24
4880,113.73
4881,131.63
4882,153.92
4883,176.91
4884,271.22
4885,310.48
4886,291.34
4887,307.67
4888,291.34
4889,291.34
4890,271.16
4891,166.63
4892,167.91
4893,158.69
4894,139.02
4895,106.21
4896,65.65
4897,63.04
4898,62.25
4899,60.08
4900,59.07
4901,53.62
4902,55.39
4903,61.47
4904,67.59
4905,75.9
4906,91.94
4907,123.69
4908,140.96
4909,144.02
4910,147.98
4911,147.99
4912,145.27
4913,142.96
4914,123.19
4915,102.23
4916,104.95
4917,93.37
4918,84.9
4919,73.55
4920,70.05
4921,62.22
4922,60.38
4923,58.48
4924,57.35
4925,60.01
4926,61.3
4927,69.7
4928,73.73
4929,89.64
4930,112.25
4931,112.32
4932,124.17
4933,142.68
4934,145.14
4935,146.69
4936,147.77
4937,142.66
4938,134.77
4939,118.63
4940,108.1
4941,91.1
4942,80.48
4943,63.73
4944,70.3
4945,65.09
4946,60.16
4947,49.21
4948,42.12
4949,50.04
4950,62.18
4951,70.87
4952,76.81
4953,84.69
4954,99.86
4955,135.16
4956,139.65
4957,149.96
4958,160.4
4959,188.44
4960,272.67
4961,182.47
4962,151.25
4963,142.29
4964,141.23
4965,113.86
4966,89.48
4967,80.84
4968,54.63
4969,51.92
4970,45.34
4971,39.4
4972,36.01
4973,39.53
4974,50.33
4975,56.52
4976,61.51
4977,71.83
4978,94.31
4979,99.6
4980,109.28
4981,140.67
4982,141.82
4983,146.21
4984,151.02
4985,150.2
4986,146.05
4987,121.24
4988,130.59
4989,89.63
4990,67.62
4991,59.39
4992,50.14
4993,45.92
4994,39.44
4995,37.8
4996,38.08
4997,40.39
4998,46.48
4999,54.38
5000,60.42
5001,69.73
5002,102.41
5003,110.1
5004,119.42
5005,141.73
5006,145.61
5007,150.18
5008,148.75
5009,145.75
5010,136.35
5011,102.58
5012,112.59
5013,92.56
5014,67.57
5015,60.2
5016,74.32
5017,69.07
5018,53.94
5019,43.83
5020,40.4
5021,53.13
5022,59.88
5023,76.08
5024,83.01
5025,89.99
5026,124.45
5027,146.91
5028,150.33
5029,154.17
5030,157.58
5031,162.63
5032,171.47
5033,170.44
5034,147.82
5035,142.98
5036,136.06
5037,128.37
5038,94.08
5039,90.1
5040,56.23
5041,53.88
5042,52.07
5043,47.9
5044,46.45
5045,35.91
5046,39.57
5047,53.95
5048,58.06
5049,68.39
5050,92.75
5051,125.77
5052,139.79
5053,143.77
5054,143.67
5055,151.06
5056,156.36
5057,160.57
5058,144.11
5059,134.84
5060,126.03
5061,102.72
5062,77.75
5063,60.67
5064,54.82
5065,53.91
5066,52.21
5067,49.75
5068,47.38
5069,35.61
5070,35.26
5071,48.39
5072,54.51
5073,59.63
5074,64.29
5075,88.38
5076,102.32
5077,124.5
5078,129.85
5079,136.45
5080,139.72
5081,137.84
5082,113.85
5083,98.32
5084,96.43
5085,89.03
5086,67.25
5087,64.7
5088,51.93
5089,49.96
5090,45.74
5091,39.7
5092,40.44
5093,44.25
5094,48.51
5095,52.48
5096,58.67
5097,65.1
5098,101.78
5099,134.82
5100,144.69
5101,243.74
5102,257.88
5103,272.59
5104,274.26
5105,272.58
5106,272.39
5107,142.99
5108,138.74
5109,128.8
5110,70.74
5111,62.62
5112,53.12
5113,50.28
5114,48.73
5115,47.62
5116,45.09
5117,45.62
5118,48.35
5119,52.7
5120,58.23
5121,66.8
5122,88.83
5123,108.42
5124,137.72
5125,155.5
5126,149.96
5127,206.23
5128,243.26
5129,207.71
5130,143.48
5131,125.6
5132,129.09
5133,99.54
5134,68.23
5135,62.13
5136,51.77
5137,50.03
5138,48.36
5139,45.07
5140,37.98
5141,45
5142,45.45
5143,52.53
5144,53.47
5145,60.14
5146,67.74
5147,77.52
5148,83.1
5149,92.16
5150,95.76
5151,102.12
5152,107.83
5153,107.52
5154,87.76
5155,72.29
5156,74.43
5157,68.27
5158,57.47
5159,51.44
5160,48.1
5161,42.26
5162,35.46
5163,34.35
5164,34.28
5165,37.81
5166,38.72
5167,50.13
5168,51.12
5169,57.59
5170,66.42
5171,82.01
5172,90.49
5173,93.78
5174,106.28
5175,119.54
5176,123.3
5177,111.96
5178,88.83
5179,73.58
5180,74.54
5181,62.63
5182,58.52
5183,52.09
5184,47.8
5185,43.81
5186,38.37
5187,34.34
5188,34.29
5189,36.44
5190,39.32
5191,49.28
5192,50.86
5193,57.91
5194,74.6
5195,94.19
5196,104.48
5197,126.56
5198,121.57
5199,130.81
5200,129.58
5201,100.15
5202,86.07
5203,67.84
5204,74.57
5205,65.42
5206,57.76
5207,49.74
5208,46.9
5209,44.34
5210,42.69
5211,39.65
5212,37.63
5213,33.7
5214,32.78
5215,44.78
5216,47.09
5217,52.42
5218,58.48
5219,76.3
5220,84.97
5221,89.73
5222,89.81
5223,87.49
5224,92.34
5225,89.1
5226,80.21
5227,61.09
5228,60.66
5229,60.54
5230,57.34
5231,49.8
5232,45.23
5233,43.83
5234,40.43
5235,39.11
5236,37.36
5237,37.49
5238,34.07
5239,38.46
5240,44.54
5241,46.89
5242,54.74
5243,58.75
5244,68.78
5245,76.73
5246,81.59
5247,89.66
5248,89.73
5249,84.74
5250,67.29
5251,62.46
5252,66.04
5253,61.87
5254,60.46
5255,49.19
5256,51.92
5257,46.54
5258,45.34
5259,44.37
5260,44.32
5261,45.12
5262,45.61
5263,51.65
5264,55.57
5265,73.48
5266,115.19
5267,133.45
5268,152.53
5269,227.32
5270,248.96
5271,267.21
5272,287.11
5273,249.28
5274,144.89
5275,132.43
5276,128.53
5277,102.19
5278,60.68
5279,55.85
5280,50.36
5281,46.62
5282,45.67
5283,42.08
5284,40.88
5285,41.28
5286,41.62
5287,51.4
5288,53.44
5289,58.75
5290,85.68
5291,98.44
5292,117.1
5293,132.05
5294,132.52
5295,134.1
5296,136.11
5297,130.78
5298,94.99
5299,81.8
5300,86.31
5301,72.61
5302,58.83
5303,53.1
5304,50.34
5305,47.01
5306,42.96
5307,36.34
5308,36.3
5309,40.6
5310,41.26
5311,49.75
5312,53.26
5313,58.58
5314,87.59
5315,100.68
5316,119.71
5317,134.05
5318,134.08
5319,135.02
5320,138.26
5321,127.55
5322,95.89
5323,83.85
5324,81.23
5325,68.71
5326,57.64
5327,52.18
5328,44.43
5329,44.85
5330,36.9
5331,33.12
5332,33.55
5333,37.59
5334,37.87
5335,42.58
5336,45.05
5337,47.89
5338,57.68
5339,61.11
5340,62.2
5341,67.49
5342,67.94
5343,74.08
5344,74.83
5345,62.94
5346,56.89
5347,57.43
5348,59.48
5349,54.62
5350,48.29
5351,43.28
5352,41.52
5353,35.44
5354,33.92
5355,31.74
5356,29.22
5357,34.51
5358,35.87
5359,39.47
5360,43.02
5361,46.27
5362,53.48
5363,57.46
5364,64
5365,68.68
5366,71.73
5367,81.06
5368,80.97
5369,69.56
5370,58.46
5371,55.11
5372,57.75
5373,53.22
5374,47.87
5375,44.89
5376,42.61
5377,38.58
5378,35.2
5379,33.29
5380,32.95
5381,32.92
5382,33.42
5383,33.95
5384,38.73
5385,47.32
5386,50.53
5387,57.19
5388,59.69
5389,62.26
5390,61.35
5391,67
5392,70.85
5393,64.06
5394,57.69
5395,52.54
5396,59.91
5397,52.65
5398,51.41
5399,48.42
5400,44.81
5401,41.5
5402,36.15
5403,34.79
5404,33.72
5405,33.49
5406,31.65
5407,33.03
5408,37.42
5409,42.36
5410,47.04
5411,49.98
5412,53.59
5413,57.74
5414,60.46
5415,63.5
5416,66.29
5417,61.27
5418,53.32
5419,51.31
5420,53.38
5421,53.46
5422,48.72
5423,44.46
5424,39.94
5425,34.31
5426,32.97
5427,30.41
5428,30.92
5429,33.95
5430,37.29
5431,39.81
5432,43.94
5433,48.37
5434,52.73
5435,57.34
5436,60.2
5437,64.03
5438,70.27
5439,79.71
5440,85.63
5441,69.57
5442,58.73
5443,57.11
5444,62.61
5445,51.55
5446,48.35
5447,40.79
5448,41.78
5449,36.88
5450,34.61
5451,31.63
5452,31.47
5453,34.64
5454,39.49
5455,41.18
5456,45.05
5457,47.09
5458,49.55
5459,52.76
5460,57.56
5461,62.59
5462,65.96
5463,70.93
5464,71.72
5465,62.3
5466,53.92
5467,51.95
5468,53.23
5469,49.95
5470,48.04
5471,41.49
5472,39.8
5473,34.43
5474,30.22
5475,28.55
5476,29.8
5477,33.57
5478,35.99
5479,37.26
5480,41.32
5481,45.67
5482,50.08
5483,55.26
5484,58.47
5485,68.8
5486,74.04
5487,80.95
5488,86.65
5489,70.18
5490,57.42
5491,54.94
5492,55.08
5493,52.11
5494,46.34
5495,43.5
5496,40.94
5497,35.01
5498,34.06
5499,27.95
5500,29.26
5501,33.52
5502,36.83
5503,41.26
5504,45.52
5505,46.76
5506,50.01
5507,55.69
5508,59.94
5509,72.47
5510,81.21
5511,90.04
5512,92.11
5513,72.08
5514,59.26
5515,56.39
5516,56.97
5517,50.79
5518,46.47
5519,42.51
5520,41.87
5521,35.34
5522,33.42
5523,31.47
5524,31.72
5525,33.18
5526,34.95
5527,39.65
5528,44.61
5529,46.75
5530,50.62
5531,56.34
5532,62.78
5533,71.02
5534,81.06
5535,89.26
5536,88.61
5537,70.15
5538,57.3
5539,52.21
5540,55.54
5541,52.02
5542,47.76
5543,44.26
5544,42.41
5545,38.25
5546,34.03
5547,31.99
5548,31.2
5549,33.42
5550,32.61
5551,34.96
5552,40.32
5553,46.76
5554,55.03
5555,57.4
5556,62.6
5557,70.03
5558,75.08
5559,82.23
5560,84.24
5561,73.81
5562,62.77
5563,57.57
5564,55.78
5565,56.33
5566,49.37
5567,46.56
5568,46.04
5569,42.67
5570,41.64
5571,37.64
5572,35.4
5573,36.5
5574,35.57
5575,37.76
5576,43.34
5577,47.87
5578,56.28
5579,61.29
5580,70.81
5581,77
5582,88.12
5583,91.91
5584,95.2
5585,87.78
5586,72.57
5587,66.15
5588,69.24
5589,62.04
5590,53.13
5591,47.49
5592,43.89
5593,39.73
5594,36.64
5595,32.97
5596,32.42
5597,35.07
5598,36.5
5599,44.17
5600,46.07
5601,48.72
5602,55.4
5603,57.41
5604,64.97
5605,73.9
5606,78.2
5607,84.01
5608,82.75
5609,73.86
5610,60.01
5611,57.48
5612,57.46
5613,51.43
5614,48.73
5615,44.17
5616,38.51
5617,32.5
5618,30.83
5619,28.75
5620,28.67
5621,29.39
5622,35.68
5623,39.78
5624,42.28
5625,46.59
5626,49.3
5627,54.16
5628,56.99
5629,59.64
5630,63.28
5631,77.34
5632,74.77
5633,63.95
5634,57.04
5635,56.77
5636,57.05
5637,59.03
5638,48.53
5639,43.06
5640,33.9
5641,30.99
5642,28.1
5643,26.3
5644,26.51
5645,30.31
5646,33.93
5647,35.59
5648,40.2
5649,44.33
5650,47.46
5651,51.41
5652,53.53
5653,59
5654,63.59
5655,69.73
5656,70.49
5657,63.66
5658,55.23
5659,54.97
5660,55.27
5661,53.93
5662,47.58
5663,41.45
5664,38.9
5665,34.78
5666,30.1
5667,29.18
5668,27.29
5669,34.13
5670,35.3
5671,40.49
5672,42.29
5673,46.93
5674,54.04
5675,57.89
5676,83.42
5677,104.35
5678,123.37
5679,129.99
5680,130.04
5681,105.05
5682,82.41
5683,67.56
5684,64.2
5685,53.82
5686,50.39
5687,44.24
5688,41.55
5689,36.5
5690,33.08
5691,30.34
5692,30.41
5693,33.84
5694,34.86
5695,40.91
5696,43
5697,46.93
5698,51.52
5699,57.55
5700,64.38
5701,73.7
5702,76.81
5703,87.21
5704,85.45
5705,70.11
5706,58.2
5707,55.7
5708,56.12
5709,54.49
5710,50.24
5711,46.11
5712,43.99
5713,37.65
5714,33.63
5715,30.05
5716,29.12
5717,32.03
5718,32.94
5719,33.14
5720,43.85
5721,47.6
5722,51.12
5723,56.24
5724,56.61
5725,57.63
5726,60.49
5727,65.1
5728,66.87
5729,58.31
5730,52.61
5731,51.52
5732,56.6
5733,48.75
5734,50.03
5735,46.76
5736,41.49
5737,35.38
5738,30.57
5739,28.41
5740,27.9
5741,27.34
5742,27.3
5743,30.61
5744,34.77
5745,44.26
5746,47.19
5747,47.66
5748,48.01
5749,53.49
5750,55.89
5751,56.1
5752,56.13
5753,57.7
5754,53.52
5755,48.69
5756,55.98
5757,47.98
5758,45.15
5759,34.81
5760,38.23
5761,32.79
5762,27.66
5763,24.88
5764,25.78
5765,30.22
5766,35.06
5767,40.23
5768,44.41
5769,47.09
5770,51.07
5771,55.25
5772,57.75
5773,59.21
5774,60.86
5775,62.42
5776,62.23
5777,60.72
5778,55.76
5779,53.22
5780,54.23
5781,47.33
5782,43.5
5783,42.49
5784,34.29
5785,27.8
5786,23.4
5787,21.42
5788,21.94
5789,25.91
5790,33.48
5791,36.55
5792,43.08
5793,46.29
5794,51.56
5795,55.36
5796,57.66
5797,63.59
5798,67.73
5799,70.35
5800,68.96
5801,60.35
5802,55.06
5803,55.06
5804,57.19
5805,48.03
5806,47.45
5807,47.08
5808,33.41
5809,28.08
5810,24.98
5811,22.82
5812,22.86
5813,27.32
5814,32.85
5815,33.77
5816,40.77
5817,43.11
5818,45.86
5819,49.32
5820,52.22
5821,55.95
5822,60.91
5823,67.8
5824,70.22
5825,61.37
5826,52.15
5827,48.13
5828,49.91
5829,45.46
5830,42.02
5831,37.74
5832,36.81
5833,30.65
5834,26.92
5835,24.72
5836,25.7
5837,30.34
5838,36.93
5839,36.48
5840,43.77
5841,44.95
5842,49.77
5843,53.64
5844,56.34
5845,57.98
5846,62.46
5847,81.91
5848,85.67
5849,68.86
5850,55.26
5851,55.42
5852,53.92
5853,49.5
5854,44.79
5855,44.55
5856,36.64
5857,32.9
5858,29.64
5859,26.71
5860,27.47
5861,28.27
5862,37.75
5863,37.24
5864,40.81
5865,44.25
5866,47.42
5867,48.07
5868,52.37
5869,56.09
5870,58
5871,64.81
5872,65.38
5873,58.44
5874,53.46
5875,50.54
5876,50.89
5877,47.78
5878,41.81
5879,38.41
5880,42.67
5881,36.26
5882,33.54
5883,29.89
5884,29.07
5885,31.25
5886,34.72
5887,34.22
5888,43.48
5889,47.94
5890,53.82
5891,57.72
5892,60.16
5893,72.81
5894,80.98
5895,88.58
5896,99.7
5897,82.7
5898,66.61
5899,63.73
5900,63.25
5901,57.69
5902,53.44
5903,48.66
5904,45.79
5905,41.77
5906,40.05
5907,36.01
5908,33.32
5909,34.02
5910,35.16
5911,34.14
5912,39.16
5913,47.37
5914,52.96
5915,57.75
5916,63.54
5917,78.39
5918,89.6
5919,99.72
5920,101.89
5921,89.04
5922,78.38
5923,66.58
5924,67.75
5925,57
5926,52.33
5927,48.75
5928,44.7
5929,38.63
5930,34.56
5931,32.16
5932,31.45
5933,31.68
5934,33.56
5935,35.23
5936,38.91
5937,43.67
5938,46.13
5939,47.59
5940,51.68
5941,55.59
5942,56.71
5943,59.45
5944,60.74
5945,58.49
5946,55.44
5947,55.62
5948,55.4
5949,48.48
5950,46.13
5951,40.31
5952,39.67
5953,34.72
5954,31.08
5955,28.77
5956,28.42
5957,33.42
5958,41.12
5959,42.07
5960,42.73
5961,46.39
5962,54.87
5963,54.82
5964,55.53
5965,55.43
5966,60.07
5967,63.11
5968,59.78
5969,55.61
5970,54.04
5971,59.98
5972,55.17
5973,46.38
5974,40.25
5975,36.81
5976,38.01
5977,31.45
5978,28.26
5979,26.82
5980,25.69
5981,31.21
5982,39.9
5983,40.75
5984,41.48
5985,43.67
5986,47.13
5987,50.13
5988,54.6
5989,54.65
5990,55.31
5991,57.43
5992,57.18
5993,54.02
5994,50.51
5995,56.59
5996,55.1
5997,46.21
5998,41.54
5999,37
6000,40.23
6001,33.97
6002,31.31
6003,29.57
6004,28.71
6005,37.44
6006,41.78
6007,40.89
6008,43.03
6009,43.84
6010,48.18
6011,53.23
6012,57.68
6013,58.37
6014,59.83
6015,67.14
6016,66.31
6017,57.83
6018,54.06
6019,56.13
6020,54.88
6021,49.69
6022,42.27
6023,39.61
6024,40.72
6025,34.61
6026,31.73
6027,29.47
6028,30.48
6029,34.83
6030,43.14
6031,41.48
6032,42.43
6033,45.8
6034,53.37
6035,56.21
6036,59.77
6037,66.96
6038,73.69
6039,78.79
6040,78.74
6041,71
6042,57.9
6043,66.7
6044,61.91
6045,54.88
6046,49.83
6047,44.8
6048,45.08
6049,41.33
6050,35.9
6051,33.68
6052,31.84
6053,33.58
6054,34.19
6055,34.29
6056,43.5
6057,48.99
6058,54.01
6059,56.17
6060,58.83
6061,64.88
6062,64.97
6063,65.86
6064,65.81
6065,56.64
6066,53.1
6067,56.99
6068,56.57
6069,52.8
6070,45.72
6071,42.68
6072,42.68
6073,46.74
6074,45.09
6075,44.22
6076,42.93
6077,42.27
6078,42.29
6079,43
6080,46.18
6081,52.56
6082,55.85
6083,55.95
6084,55.5
6085,58.6
6086,59.64
6087,69.62
6088,64.52
6089,57.75
6090,54.02
6091,61.02
6092,56.2
6093,52.68
6094,53.88
6095,46.15
6096,37.48
6097,35.11
6098,24.58
6099,26.65
6100,26.63
6101,33.98
6102,38.31
6103,39.21
6104,41.34
6105,45.11
6106,51.2
6107,56.67
6108,57.82
6109,58.72
6110,68.45
6111,79.7
6112,81.02
6113,65.34
6114,57.22
6115,63.87
6116,56.14
6117,50.75
6118,52.59
6119,48.33
6120,39.92
6121,34.45
6122,32.05
6123,30.36
6124,30.45
6125,34.28
6126,41.21
6127,40.8
6128,42.07
6129,46.81
6130,53.02
6131,59.11
6132,67.11
6133,76.24
6134,81.38
6135,88.58
6136,88.5
