Time_index,LONGIL_DAZonal_Hourly_USD_per_MWh
2140,18.33
2141,23.55
2142,29.67
2143,32.22
2144,34.05
2145,33.2
2146,34.29
2147,33.81
2148,32.35
2149,31.48
2150,28.62
2151,28.35
2152,28.38
2153,28.11
2154,29.41
2155,37.74
2156,35.18
2157,29.9
2158,26.32
2159,24.17
2160,25.26
2161,22.9
2162,21.74
2163,21.58
2164,21.49
2165,21.78
2166,22.03
2167,22.34
2168,31.93
2169,32.49
2170,32.88
2171,32.87
2172,31.73
2173,29.98
2174,29.15
2175,28.2
2176,27.21
2177,28.44
2178,29.91
2179,42.89
2180,37.54
2181,31.16
2182,28.23
2183,24.55
2184,24.56
2185,23.3
2186,21.38
2187,20.78
2188,20.6
2189,21.11
2190,20.46
2191,22.18
2192,26.04
2193,28.96
2194,30.33
2195,30.3
2196,30.09
2197,29.73
2198,28.57
2199,28.28
2200,28.18
2201,28.51
2202,29.03
2203,41.7
2204,38.77
2205,30.21
2206,27.31
2207,24.52
2208,27.43
2209,24.58
2210,20.67
2211,17.68
2212,16.23
2213,22.89
2214,35.61
2215,35.68
2216,42.83
2217,36.08
2218,40.99
2219,38.89
2220,37.87
2221,36.23
2222,34.35
2223,33.65
2224,32.24
2225,31.87
2226,32.97
2227,48
2228,43.87
2229,32.45
2230,28.53
2231,26.21
2232,24.32
2233,22.49
2234,19.69
2235,18.56
2236,19.3
2237,23.35
2238,29.92
2239,32.51
2240,33.45
2241,33.36
2242,33.83
2243,32.63
2244,33.39
2245,30.61
2246,31.45
2247,30.75
2248,29.78
2249,31.81
2250,30.25
2251,39.79
2252,39.88
2253,30.67
2254,26.95
2255,25.32
2256,20.79
2257,19.67
2258,17.74
2259,17.59
2260,19.08
2261,21.68
2262,26.6
2263,29.72
2264,30.26
2265,29.11
2266,30.39
2267,30.41
2268,30.68
2269,30.91
2270,29.7
2271,29.41
2272,27.99
2273,26.2
2274,25.68
2275,34.08
2276,35.24
2277,30.65
2278,25.09
2279,22.61
2280,23.04
2281,21.45
2282,19.56
2283,19.06
2284,20.11
2285,22.24
2286,27.88
2287,31.8
2288,29.73
2289,29.11
2290,29.65
2291,29.27
2292,30.67
2293,30.6
2294,29.28
2295,29.23
2296,27.11
2297,26.78
2298,26.74
2299,36.7
2300,35.4
2301,30.12
2302,25
2303,23.34
2304,22.41
2305,21.15
2306,20.26
2307,19.92
2308,20.5
2309,22.85
2310,27.67
2311,29.77
2312,31.37
2313,31.47
2314,39.84
2315,33.87
2316,30.15
2317,29.04
2318,27.3
2319,27.03
2320,25.83
2321,25.87
2322,24.17
2323,33.74
2324,39.59
2325,30.5
2326,24.65
2327,23.66
2328,22.96
2329,21.17
2330,20.06
2331,19.45
2332,18.79
2333,19.3
2334,19.93
2335,21.66
2336,26.62
2337,27.52
2338,29.55
2339,27.57
2340,27.47
2341,26.08
2342,24.76
2343,23.98
2344,23.53
2345,23.61
2346,25.16
2347,33.43
2348,42.6
2349,29.65
2350,25.19
2351,22.2
2352,21.86
2353,20.05
2354,18.35
2355,18.32
2356,18.02
2357,18.4
2358,18.01
2359,20.72
2360,23.28
2361,25.94
2362,26.64
2363,26.79
2364,26.55
2365,25.74
2366,25
2367,24.33
2368,24.07
2369,25.88
2370,26.75
2371,35
2372,35.92
2373,27.86
2374,24.34
2375,22.11
2376,20.03
2377,18.24
2378,16.75
2379,16.46
2380,17.98
2381,21.68
2382,25.96
2383,27.58
2384,29.12
2385,31.59
2386,32.23
2387,30.67
2388,29.4
2389,28.69
2390,28.11
2391,27.43
2392,27.37
2393,27.95
2394,28.37
2395,33.9
2396,37.87
2397,27.45
2398,24.69
2399,21.93
2400,21.83
2401,20.2
2402,18.22
2403,18.02
2404,19.84
2405,22.93
2406,28.2
2407,31.41
2408,32.78
2409,33.05
2410,33.98
2411,32.32
2412,32.12
2413,31.18
2414,29.98
2415,29.62
2416,29.23
2417,29.65
2418,30.31
2419,36.79
2420,38.71
2421,29.95
2422,27.02
2423,23.97
2424,22.14
2425,20.95
2426,19.69
2427,18.85
2428,20.25
2429,23.38
2430,29.37
2431,32.61
2432,35.25
2433,36.58
2434,34.99
2435,33.91
2436,33.1
2437,31.64
2438,29.86
2439,29.02
2440,29.19
2441,29.76
2442,30
2443,36.51
2444,41.3
2445,29.74
2446,25.94
2447,23.51
2448,21.98
2449,20.61
2450,18.87
2451,18.19
2452,18.85
2453,22.39
2454,29.26
2455,31.93
2456,32.75
2457,33.3
2458,33.08
2459,31.31
2460,30.84
2461,29.36
2462,28.27
2463,27.15
2464,27.31
2465,28
2466,28.56
2467,34.86
2468,38.28
2469,28.2
2470,23.98
2471,21.89
2472,19.69
2473,19.21
2474,18.07
2475,17.53
2476,18.33
2477,19.93
2478,25.44
2479,28.73
2480,29.86
2481,30.27
2482,29.95
2483,28.95
2484,28.11
2485,27.74
2486,26.24
2487,25.2
2488,23.76
2489,24.24
2490,24.78
2491,28.65
2492,32.09
2493,27.67
2494,22.43
2495,21.15
2496,19.93
2497,18.27
2498,17.35
2499,16.88
2500,16.84
2501,17.47
2502,17.73
2503,19.63
2504,24.2
2505,26.73
2506,27.54
2507,27.59
2508,26.56
2509,24.02
2510,23.6
2511,23.08
2512,23.15
2513,23.07
2514,24.44
2515,30.28
2516,31.44
2517,26.62
2518,22.95
2519,20.41
2520,21.19
2521,19.49
2522,17.75
2523,17
2524,16.91
2525,17.51
2526,17.22
2527,19.06
2528,23.21
2529,25.66
2530,26.68
2531,28.56
2532,29.01
2533,28.12
2534,28.4
2535,28.37
2536,29.25
2537,29.81
2538,29.68
2539,36.45
2540,41.88
2541,34.14
2542,26.99
2543,23.87
2544,18.79
2545,17.66
2546,15.85
2547,15.28
2548,15.13
2549,17.89
2550,25.14
2551,30.36
2552,31.35
2553,33.46
2554,37.63
2555,42.49
2556,42.5
2557,65.29
2558,74.24
2559,74.23
2560,74.23
2561,70.14
2562,70.15
2563,74.2
2564,88.1
2565,59.4
2566,31.02
2567,25.92
2568,24.56
2569,23.03
2570,20.63
2571,19.84
2572,19.87
2573,23.35
2574,26.12
2575,29.94
2576,31.38
2577,32.85
2578,36.94
2579,37.97
2580,38.39
2581,38.5
2582,38.17
2583,37.76
2584,38.02
2585,35.93
2586,31.97
2587,37.94
2588,42.27
2589,30.84
2590,26.65
2591,24.29
2592,21.89
2593,19.26
2594,17.47
2595,13.45
2596,14.75
2597,19.87
2598,24.35
2599,28.25
2600,30.94
2601,31.23
2602,32.44
2603,31.89
2604,30.2
2605,29.01
2606,28.37
2607,27.81
2608,28.67
2609,28.89
2610,28.29
2611,34.63
2612,39.61
2613,29.24
2614,26.32
2615,22.84
2616,21.48
2617,17.87
2618,15.61
2619,15
2620,15.87
2621,18.49
2622,24.48
2623,28.1
2624,31.27
2625,30.9
2626,32.23
2627,33.58
2628,34.33
2629,33.45
2630,34.19
2631,34.26
2632,38.26
2633,38.3
2634,31.27
2635,35.9
2636,39.96
2637,31.15
2638,26.42
2639,23.78
2640,17.99
2641,17.24
2642,15.73
2643,14.77
2644,16.08
2645,18.19
2646,22.73
2647,26.32
2648,31
2649,31.29
2650,33.96
2651,34.14
2652,34.15
2653,32.62
2654,30.27
2655,31.1
2656,31.23
2657,30.75
2658,28.41
2659,30.53
2660,36.9
2661,30.31
2662,25.3
2663,22.98
2664,22.45
2665,20.28
2666,18.4
2667,17.73
2668,17.71
2669,17.86
2670,18.23
2671,22.64
2672,27.95
2673,30.77
2674,33.28
2675,34.01
2676,33.1
2677,30.76
2678,30.17
2679,30.15
2680,30.34
2681,30.06
2682,30.08
2683,35.49
2684,38.81
2685,30.27
2686,26.17
2687,23.24
2688,23.69
2689,20.83
2690,19.84
2691,19.54
2692,18.56
2693,18.47
2694,19.63
2695,21.54
2696,26.4
2697,30.27
2698,31.98
2699,33.2
2700,32.78
2701,31.86
2702,30.95
2703,31.55
2704,31.74
2705,31.36
2706,31.53
2707,37.66
2708,44.28
2709,34.95
2710,27.48
2711,24.53
2712,22.76
2713,21.14
2714,20.18
2715,19.84
2716,20.38
2717,23.62
2718,29.45
2719,34.1
2720,37.15
2721,39.44
2722,40.22
2723,40.17
2724,38.84
2725,36.47
2726,36.35
2727,35
2728,34.16
2729,35.73
2730,35.91
2731,42.72
2732,43.97
2733,33.02
2734,28.94
2735,25.41
2736,23.15
2737,22.76
2738,22.25
2739,21.08
2740,22.5
2741,25.2
2742,28.99
2743,33.55
2744,34.94
2745,35.44
2746,35.45
2747,35.79
2748,35.35
2749,33.6
2750,33.26
2751,32.89
2752,32.39
2753,33.01
2754,32.97
2755,39.87
2756,44.71
2757,32.72
2758,27.22
2759,25.55
2760,23.55
2761,26.19
2762,25.14
2763,24.63
2764,26.11
2765,27.49
2766,30.87
2767,36.25
2768,38.77
2769,37.59
2770,38.67
2771,38.36
2772,36.62
2773,35.61
2774,34.6
2775,34.63
2776,35.16
2777,37.07
2778,35.16
2779,44.07
2780,48.22
2781,37.46
2782,28.99
2783,25.83
2784,25.11
2785,22.77
2786,21.24
2787,18.73
2788,20.73
2789,23.68
2790,27.38
2791,33.13
2792,36.34
2793,34.72
2794,35.41
2795,36.66
2796,36.69
2797,36.24
2798,34.67
2799,33.58
2800,33.42
2801,32.65
2802,32.18
2803,36.36
2804,40.83
2805,32.24
2806,26.8
2807,26.05
2808,24.51
2809,22.15
2810,21.42
2811,17.74
2812,21.21
2813,24.42
2814,28.04
2815,32.81
2816,36.24
2817,36.35
2818,38.62
2819,36.32
2820,35.53
2821,34.95
2822,33.93
2823,34.15
2824,34.36
2825,33.23
2826,32.35
2827,33.87
2828,41.94
2829,33.24
2830,27.38
2831,26.24
2832,29.56
2833,28.01
2834,26.9
2835,25.82
2836,25.79
2837,27.28
2838,27.34
2839,30.85
2840,31.99
2841,36.22
2842,36.15
2843,34.59
2844,32.51
2845,31.69
2846,30.74
2847,30.24
2848,30.56
2849,30.55
2850,30.48
2851,34.26
2852,40.38
2853,34.2
2854,28.98
2855,27.54
2856,25.4
2857,23.57
2858,21.51
2859,21.22
2860,20.9
2861,21.14
2862,21.59
2863,24.83
2864,26.86
2865,29.31
2866,29.78
2867,29.47
2868,28.77
2869,28.25
2870,27.84
2871,27.63
2872,27.78
2873,28.66
2874,28.74
2875,33.5
2876,39.17
2877,32.26
2878,27.63
2879,25.82
2880,24.2
2881,22.69
2882,22.86
2883,17.63
2884,20.3
2885,26.35
2886,28.01
2887,31.71
2888,35.48
2889,37.2
2890,34.85
2891,33.78
2892,33.48
2893,32.6
2894,31.65
2895,30.65
2896,30.49
2897,30.2
2898,29.08
2899,31.07
2900,39.52
2901,32.03
2902,24.21
2903,20.36
2904,20.54
2905,18.94
2906,16.49
2907,16.13
2908,16.85
2909,20.14
2910,25.62
2911,28.96
2912,29.92
2913,31.31
2914,32.87
2915,31.84
2916,31.85
2917,31.93
2918,30.26
2919,30.09
2920,30.32
2921,30.51
2922,29.32
2923,32.82
2924,36.59
2925,30.98
2926,24.77
2927,21.27
2928,23.24
2929,21.42
2930,20.02
2931,19.7
2932,20.59
2933,23.21
2934,27.84
2935,31.58
2936,33.27
2937,34.64
2938,35.99
2939,36.72
2940,37.15
2941,37.29
2942,35.87
2943,35.53
2944,35.73
2945,35.61
2946,33.09
2947,36.19
2948,39.63
2949,33.4
2950,27.51
2951,24.54
2952,22.18
2953,19.91
2954,18.41
2955,17.17
2956,18.71
2957,22.87
2958,28.94
2959,30.18
2960,34
2961,34.92
2962,36.61
2963,37.4
2964,38.41
2965,39.11
2966,38.48
2967,37.39
2968,38.18
2969,38.19
2970,36.74
2971,37.44
2972,42.52
2973,35.76
2974,28.97
2975,25.48
2976,24.46
2977,22.65
2978,20.79
2979,17.79
2980,19.79
2981,24
2982,29.03
2983,29.76
2984,34.32
2985,37.02
2986,40.32
2987,44.47
2988,44.44
2989,49.56
2990,48.83
2991,51.06
2992,44.86
2993,44.1
2994,37.98
2995,38.37
2996,45.62
2997,38.39
2998,31.08
2999,28.43
3000,27.75
3001,25.95
3002,22.64
3003,22.21
3004,20.59
3005,21.33
3006,23.28
3007,24.34
3008,28.73
3009,31.58
3010,33.12
3011,35.13
3012,34.99
3013,33.66
3014,32.58
3015,34
3016,35.04
3017,33.1
3018,30.75
3019,34.18
3020,37.42
3021,30.98
3022,28.3
3023,26.86
3024,25.15
3025,21.87
3026,20.43
3027,19.49
3028,18.99
3029,19.62
3030,19.83
3031,21.09
3032,25.18
3033,27.26
3034,28.24
3035,28.54
3036,28.58
3037,28.36
3038,28.41
3039,28.41
3040,29.39
3041,29.74
3042,29.75
3043,35.18
3044,36.94
3045,30.69
3046,27.64
3047,24.42
3048,22.23
3049,18.67
3050,16.39
3051,16.18
3052,17.01
3053,21
3054,26.8
3055,30.52
3056,32.01
3057,33.97
3058,34.26
3059,35.23
3060,35.5
3061,35.78
3062,34.64
3063,34.63
3064,35.76
3065,36.78
3066,34.64
3067,35.6
3068,40.56
3069,34.06
3070,29.27
3071,27.11
3072,24.91
3073,22.45
3074,21.42
3075,20.13
3076,21.69
3077,24.55
3078,29.18
3079,29.72
3080,31.77
3081,34
3082,35.7
3083,36.4
3084,36.65
3085,36.42
3086,36.75
3087,35.97
3088,36.39
3089,35.65
3090,33.5
3091,35.37
3092,40.46
3093,35.52
3094,29.47
3095,27.58
3096,26.73
3097,24.75
3098,22.9
3099,22.14
3100,22.94
3101,25.38
3102,29.01
3103,28.98
3104,30.52
3105,33.06
3106,34.85
3107,36
3108,35.93
3109,36.66
3110,35.55
3111,35.68
3112,36.09
3113,35.5
3114,31.83
3115,34.35
3116,37.52
3117,32.73
3118,28.94
3119,27.55
3120,24.51
3121,21.71
3122,20.03
3123,19.28
3124,20.1
3125,23.12
3126,28.74
3127,30.18
3128,30.58
3129,32.38
3130,35.03
3131,34.91
3132,34.88
3133,35.07
3134,33.57
3135,33.85
3136,34.46
3137,32.45
3138,30.94
3139,30.03
3140,32.77
3141,29.29
3142,25.87
3143,19.47
3144,20.07
3145,18.76
3146,17.72
3147,17.21
3148,17.56
3149,19.04
3150,26.02
3151,28.3
3152,31.06
3153,32.22
3154,33.37
3155,33.43
3156,33.64
3157,33.5
3158,32.13
3159,29.85
3160,31
3161,29.99
3162,30.17
3163,31.77
3164,35.32
3165,30.7
3166,27.8
3167,23.29
3168,21.61
3169,18.93
3170,17.2
3171,15.97
3172,15.92
3173,16.52
3174,17
3175,19.34
3176,23.4
3177,27.41
3178,27.86
3179,28.41
3180,28.52
3181,28.4
3182,27.97
3183,28
3184,28.1
3185,28.21
3186,27.92
3187,28.21
3188,33.2
3189,29.63
3190,25.66
3191,22.22
3192,23.42
3193,18.71
3194,17.75
3195,17.49
3196,17.44
3197,18.24
3198,18.25
3199,18.88
3200,22.74
3201,26.9
3202,28.76
3203,29.47
3204,29.97
3205,30.41
3206,30.58
3207,30.76
3208,31.29
3209,31.57
3210,30.95
3211,31.97
3212,40.39
3213,32.65
3214,28.45
3215,25.92
3216,20.76
3217,19.27
3218,17.6
3219,17.02
3220,18.12
3221,20.36
3222,25.55
3223,28.07
3224,30.38
3225,31.61
3226,33.08
3227,33.69
3228,34.04
3229,33.85
3230,32.95
3231,32.52
3232,32.61
3233,32.87
3234,32.75
3235,32.68
3236,34.86
3237,32.05
3238,26.2
3239,23.29
3240,20.41
3241,19.04
3242,17.16
3243,16.21
3244,17.46
3245,19.86
3246,25.79
3247,28.35
3248,29.35
3249,30.1
3250,31.87
3251,32.71
3252,32.75
3253,32.78
3254,32.12
3255,31.67
3256,31.37
3257,31.66
3258,30.36
3259,31.03
3260,34.68
3261,30.3
3262,26.93
3263,22.98
3264,25.56
3265,23.85
3266,22.55
3267,22.1
3268,22.88
3269,25.5
3270,28.97
3271,31.67
3272,33.84
3273,35.01
3274,35.23
3275,36.89
3276,38.2
3277,39.79
3278,40.55
3279,43.3
3280,42.71
3281,38.71
3282,36.1
3283,36.12
3284,39.14
3285,36.04
3286,29.87
3287,26.8
3288,25.96
3289,21.14
3290,20.12
3291,19.5
3292,20.13
3293,23.66
3294,28.39
3295,31.08
3296,32.29
3297,31.8
3298,34.27
3299,35.8
3300,35.25
3301,35.75
3302,35.28
3303,34.83
3304,39.79
3305,34.87
3306,33.49
3307,37.06
3308,39.5
3309,33.84
3310,30.65
3311,23.74
3312,22.72
3313,20.13
3314,18.83
3315,17.64
3316,18.44
3317,20.47
3318,24.9
3319,30.91
3320,31.59
3321,32.74
3322,34.07
3323,35.75
3324,36.02
3325,36.56
3326,35.82
3327,35.81
3328,34.57
3329,32.98
3330,31.91
3331,32.33
3332,34.8
3333,31.34
3334,29.98
3335,24.44
3336,22.39
3337,20.73
3338,18.85
3339,17.62
3340,17.46
3341,17.99
3342,19.09
3343,20.37
3344,26.75
3345,29.91
3346,30.41
3347,31.22
3348,31.07
3349,30.89
3350,30.9
3351,31.24
3352,31.39
3353,31.03
3354,29.89
3355,32.33
3356,35.22
3357,30.83
3358,27.88
3359,23.67
3360,23.32
3361,20.7
3362,18.74
3363,17.57
3364,17.3
3365,16.92
3366,17.39
3367,18.92
3368,22.71
3369,26.53
3370,30.08
3371,30.99
3372,31.77
3373,32.43
3374,32.41
3375,33.68
3376,34.43
3377,34.31
3378,33.01
3379,34.81
3380,38.84
3381,34.77
3382,29.25
3383,23.79
3384,22.28
3385,20.37
3386,18.92
3387,18.17
3388,18.84
3389,21.95
3390,26.99
3391,30.79
3392,32.76
3393,33.63
3394,35.19
3395,36.39
3396,36.5
3397,37.01
3398,37.67
3399,39.21
3400,39.13
3401,39.07
3402,35.2
3403,35.53
3404,39.23
3405,33.8
3406,29.61
3407,24.91
3408,23.85
3409,20.88
3410,19.33
3411,18.25
3412,18.9
3413,21.69
3414,26.03
3415,32.01
3416,32.44
3417,34.33
3418,36.55
3419,38.19
3420,38.6
3421,40.73
3422,40.62
3423,41.56
3424,40.85
3425,39.89
3426,37.22
3427,36.01
3428,38.08
3429,32.87
3430,29.6
3431,25.24
3432,26.18
3433,23.83
3434,21.67
3435,20.74
3436,21.06
3437,23.84
3438,28.08
3439,31.69
3440,33.69
3441,37.35
3442,38.71
3443,41.24
3444,41.81
3445,43.8
3446,45.42
3447,46.87
3448,45.99
3449,43.65
3450,39.12
3451,38.62
3452,40.37
3453,37.47
3454,30.57
3455,26.94
3456,25.05
3457,22.57
3458,20.8
3459,19.96
3460,20.28
3461,22.85
3462,25.51
3463,31.64
3464,33.01
3465,37.02
3466,38.65
3467,41.73
3468,42.8
3469,44.91
3470,46.11
3471,47
3472,48.01
3473,44.23
3474,40.53
3475,38.93
3476,40.84
3477,38.4
3478,30.9
3479,26.16
3480,26.7
3481,24.77
3482,23.65
3483,22.12
3484,22.44
3485,25.34
3486,29.06
3487,35.33
3488,38.18
3489,41.27
3490,46.19
3491,49.47
3492,50.8
3493,51.99
3494,54.46
3495,55.47
3496,55.59
3497,49.57
3498,44.02
3499,43.06
3500,43.63
3501,40.19
3502,35.73
3503,30.07
3504,29.85
3505,27.33
3506,26.15
3507,25.02
3508,24.6
3509,25.18
3510,23.35
3511,30.09
3512,35.91
3513,40.24
3514,44.07
3515,47.81
3516,48.18
3517,50.12
3518,53.73
3519,57.2
3520,59.32
3521,54.89
3522,47.62
3523,46.34
3524,46.5
3525,40.95
3526,36.09
3527,32.53
3528,28.04
3529,25.34
3530,24
3531,23.5
3532,22.01
3533,21.69
3534,21.18
3535,23.41
3536,29.66
3537,34.09
3538,36.18
3539,40.2
3540,40.75
3541,42.21
3542,45.38
3543,49.31
3544,53.63
3545,51.03
3546,43.02
3547,42.95
3548,46.66
3549,40.19
3550,35.55
3551,32.81
3552,28.23
3553,24.88
3554,23.54
3555,22.65
3556,21.89
3557,20.2
3558,20.65
3559,22.55
3560,26.65
3561,33.39
3562,38.81
3563,41.64
3564,44.2
3565,53.84
3566,56.36
3567,58.01
3568,67.84
3569,60.97
3570,50.76
3571,48.39
3572,49.94
3573,45.23
3574,39.16
3575,35.2
3576,34.52
3577,29.86
3578,28.76
3579,25.13
3580,25.17
3581,26.97
3582,32.79
3583,38.18
3584,39.91
3585,45.6
3586,74.06
3587,100.17
3588,127.45
3589,152.31
3590,155.38
3591,202.71
3592,177.86
3593,134.41
3594,126.75
3595,70.78
3596,108.2
3597,53.97
3598,38.88
3599,34.58
3600,32.77
3601,32.46
3602,32.08
3603,30.99
3604,31.42
3605,32.02
3606,32.69
3607,40.3
3608,54.19
3609,61.89
3610,73.23
3611,110.83
3612,130.42
3613,130.42
3614,157.57
3615,209.47
3616,209.57
3617,130.42
3618,109.71
3619,102.05
3620,108.52
3621,67.24
3622,41.57
3623,34.13
3624,31.5
3625,31.03
3626,29.88
3627,28.38
3628,29.11
3629,29.83
3630,31.46
3631,37.59
3632,40.07
3633,39.46
3634,48.52
3635,50.94
3636,53.96
3637,53.87
3638,66.99
3639,53.99
3640,53.95
3641,48.81
3642,48.38
3643,40.57
3644,48.41
3645,46.4
3646,34.68
3647,30.89
3648,28.98
3649,24.18
3650,21.69
3651,21.16
3652,21.57
3653,23.85
3654,28.44
3655,30.74
3656,32.09
3657,32.89
3658,38.18
3659,38.91
3660,40.43
3661,40.94
3662,39.26
3663,39.15
3664,37.84
3665,37.86
3666,37.78
3667,35.75
3668,40.58
3669,36.34
3670,31.95
3671,30.59
3672,29.52
3673,28.12
3674,26.9
3675,26.64
3676,25.94
3677,27.13
3678,26.48
3679,28.47
3680,31.57
3681,33.95
3682,38.77
3683,40.07
3684,43.27
3685,40.12
3686,40.07
3687,40.04
3688,38.54
3689,38.19
3690,36.57
3691,36.15
3692,39.99
3693,36.53
3694,32.87
3695,28.6
3696,24.91
3697,21.92
3698,20.25
3699,19.51
3700,19.3
3701,19.14
3702,19.38
3703,20.8
3704,25.76
3705,28.3
3706,30.31
3707,33
3708,33.74
3709,36.12
3710,34.16
3711,33.91
3712,35.36
3713,35.32
3714,34.9
3715,35.39
3716,39.19
3717,32.92
3718,28.27
3719,26.01
3720,23.31
3721,20.83
3722,20.14
3723,18.88
3724,19.51
3725,20.5
3726,24.28
3727,31.02
3728,31.84
3729,33.82
3730,35.3
3731,36.21
3732,36.69
3733,36.74
3734,37.64
3735,36.92
3736,37.25
3737,36.33
3738,33.14
3739,32.51
3740,35.86
3741,31.59
3742,28.96
3743,22.98
3744,23.35
3745,21.39
3746,20.25
3747,19.23
3748,19.71
3749,20.73
3750,26.81
3751,30.76
3752,33.04
3753,35.51
3754,37.4
3755,38.47
3756,38.93
3757,39.09
3758,39.37
3759,39.09
3760,39.18
3761,37.65
3762,34.33
3763,34.84
3764,37.4
3765,33.62
3766,29.66
3767,24.42
3768,21.68
3769,18.89
3770,17.46
3771,18.52
3772,17.74
3773,18.56
3774,23.34
3775,29.54
3776,29.6
3777,29.86
3778,32.44
3779,32.79
3780,34.81
3781,36.37
3782,39.57
3783,36.97
3784,36.13
3785,33.6
3786,33.4
3787,32.64
3788,34.56
3789,32.12
3790,29.9
3791,27.62
3792,20.89
3793,18.54
3794,16.01
3795,15.07
3796,15.84
3797,17.87
3798,22.57
3799,28.49
3800,29.25
3801,30.45
3802,32.58
3803,33.34
3804,35.78
3805,37.46
3806,39.81
3807,38.42
3808,37.39
3809,36.49
3810,33.84
3811,32.55
3812,39.2
3813,35.28
3814,29.62
3815,28.57
3816,22.58
3817,19.27
3818,17.67
3819,16.54
3820,16.71
3821,17
3822,25.4
3823,29.34
3824,31.11
3825,31.4
3826,35.36
3827,35.98
3828,37.27
3829,41.05
3830,41.52
3831,43.07
3832,42.37
3833,37.22
3834,35.08
3835,32.12
3836,39.22
3837,35.56
3838,31.43
3839,29.78
3840,27.27
3841,23.82
3842,22.22
3843,21.59
3844,21.05
3845,21.06
3846,21.72
3847,24.14
3848,29.09
3849,35.11
3850,38.64
3851,42.04
3852,52.99
3853,58.95
3854,62.01
3855,52.53
3856,48.9
3857,43
3858,38.53
3859,36.58
3860,39.15
3861,35.85
3862,31.69
3863,28.51
3864,26.99
3865,23.72
3866,22.24
3867,20.81
3868,19.19
3869,19.19
3870,20.11
3871,20.05
3872,27.16
3873,31.92
3874,36.93
3875,39.07
3876,47.07
3877,62.09
3878,69.08
3879,69.12
3880,65.61
3881,57.5
3882,45.53
3883,39.13
3884,41.65
3885,38.52
3886,34.45
3887,28.99
3888,24.12
3889,21.69
3890,18.83
3891,17.46
3892,18.06
3893,18.91
3894,24.37
3895,30.08
3896,33.97
3897,39.99
3898,43.22
3899,49.14
3900,50.21
3901,55
3902,63.2
3903,63.14
3904,61.71
3905,55.96
3906,45.87
3907,40.09
3908,40.81
3909,37.3
3910,34.76
3911,27.79
3912,25.53
3913,22.81
3914,21.57
3915,21.04
3916,21.72
3917,22.54
3918,25.69
3919,30.78
3920,34.5
3921,38.62
3922,41.63
3923,45.54
3924,47.37
3925,50.45
3926,60.03
3927,61.36
3928,61.55
3929,49.95
3930,44.1
3931,39.64
3932,39.84
3933,38.43
3934,34.47
3935,30.22
3936,25.85
3937,20.75
3938,18.59
3939,17.47
3940,18.11
3941,19.1
3942,24.8
3943,29.27
3944,29.72
3945,30.5
3946,33.39
3947,34.9
3948,35.24
3949,41.14
3950,42.44
3951,42.41
3952,45.72
3953,37.04
3954,34.23
3955,31.61
3956,32.88
3957,31.42
3958,29.77
3959,28.34
3960,22.43
3961,18.54
3962,16.33
3963,15.43
3964,16.03
3965,17.35
3966,20.77
3967,28.28
3968,28.82
3969,29.39
3970,29.9
3971,31.43
3972,33.07
3973,34.17
3974,40.93
3975,41.19
3976,43.37
3977,37.83
3978,31.33
3979,29.91
3980,30.48
3981,29.53
3982,28.79
3983,25.9
3984,21.59
3985,17.89
3986,16.04
3987,15.11
3988,15.52
3989,17.46
3990,21.49
3991,25.14
3992,27.51
3993,28.75
3994,30.5
3995,32.87
3996,33.95
3997,34.49
3998,35.22
3999,37.2
4000,37.39
4001,34.47
4002,31.65
4003,30.16
4004,32.66
4005,30
4006,28.95
4007,27.19
4008,25.64
4009,21.47
4010,18.43
4011,17.49
4012,17
4013,17.39
4014,19.91
4015,26.06
4016,28.86
4017,30.02
4018,31.29
4019,34.27
4020,35.44
4021,36.38
4022,35.83
4023,37.32
4024,37.88
4025,35.55
4026,33.3
4027,32.41
4028,33.54
4029,31.96
4030,30.12
4031,28.84
4032,23.98
4033,21.96
4034,18.53
4035,16.24
4036,15.48
4037,15.7
4038,15.37
4039,18.42
4040,23.06
4041,29.38
4042,30.74
4043,32.71
4044,32.73
4045,33.73
4046,34.62
4047,36.74
4048,37.51
4049,36.1
4050,32.85
4051,31.76
4052,33.17
4053,33.56
4054,30.54
4055,28.31
4056,27.59
4057,19.57
4058,17.33
4059,16.7
4060,15.98
4061,19.15
4062,25.71
4063,29.56
4064,31.55
4065,33.12
4066,35.97
4067,36.36
4068,37.12
4069,38.74
4070,40.19
4071,40.74
4072,43.38
4073,41.11
4074,37.26
4075,35.86
4076,36.05
4077,34.24
4078,31.46
4079,27.62
4080,25.53
4081,20.43
4082,17.35
4083,15.55
4084,16.33
4085,17.9
4086,23.56
4087,30.45
4088,31.4
4089,34.65
4090,36.98
4091,42.76
4092,44.77
4093,50.24
4094,54.57
4095,57.76
4096,62.75
4097,57.75
4098,46.37
4099,41.33
4100,41.3
4101,39.51
4102,35.93
4103,30.86
4104,34.44
4105,28.09
4106,27.31
4107,26.27
4108,26.61
4109,29.17
4110,35.9
4111,49.09
4112,54.72
4113,61.17
4114,79.57
4115,109.77
4116,127.82
4117,130.64
4118,169.14
4119,229.69
4120,241.64
4121,204.4
4122,134.28
4123,128.55
4124,130.85
4125,133.97
4126,85.05
4127,55.67
4128,47.38
4129,44.95
4130,41.91
4131,40.59
4132,41.31
4133,41
4134,44.72
4135,53.86
4136,67.42
4137,90.91
4138,122.14
4139,175.36
4140,241.32
4141,307.89
4142,395.16
