Hour,Energy_Sold,Energy_Purchased,Energy_Grid,Power_Charged,Power_ChargedWind,Cable Power,Power_Discharged,State_of_Charge,Char/Disch,power,price
6176,0,0,0,0,0,0,0,1,0,0,16.815874
6177,0,0,0,0,0,0,0,1,0,0,19.1092
6178,0,0,0,0,0,0,0,1,0,0,20.872435
6179,0,0,0,0,0,0,0,1,0,0,22.378367
6180,0,0,0,0,0,0,0,1,0,0,24.209446
6181,0,0,0,0,0,0,0,1,0,0,27.03222
6182,0,0,0,0,0,0,0,1,0,0,29.984513
6183,0,0,0,0,0,0,0,1,0,0,32.097647
6184,0.9,0,0.9,0,0,0,1,0,0,1,36.189823
6185,0,0,0,0,0,0,0,0,0,0,35.562314
6186,0,0,0,0,0,0,0,0,0,0,32.035443
6187,0,0,0,0,0,0,0,0,0,0,32.337403
6188,0,0,0,0,0,0,0,0,0,0,30.366785
6189,0,0,0,0,0,0,0,0,0,0,23.48632
6190,0,0,0,0,0,0,0,0,0,0,21.688934
6191,0,0,0,0,0,0,0,0,0,0,19.563387
6192,0,0,0,0,0,0,0,0,0,0,19.099703
6193,0,0,0,0,0,0,0,0,0,0,17.97427
6194,0,0,0,0,0,0,0,0,0,0,16.926243
6195,0,1.111111111,-1.111111111,1,0,0,0,1,1,-1,16.252322
6196,0,0,0,0,0,0,0,1,0,0,16.503673
6197,0,0,0,0,0,0,0,1,0,0,18.236817
6198,0,0,0,0,0,0,0,1,0,0,20.892142
6199,0,0,0,0,0,0,0,1,0,0,21.866556
6200,0,0,0,0,0,0,0,1,0,0,22.681319
6201,0,0,0,0,0,0,0,1,0,0,25.7375
6202,0,0,0,0,0,0,0,1,0,0,27.946119
6203,0,0,0,0,0,0,0,1,0,0,30.680813
6204,0,0,0,0,0,0,0,1,0,0,33.474374
6205,0,0,0,0,0,0,0,1,0,0,39.536306
6206,0,0,0,0,0,0,0,1,0,0,45.870678
6207,0,0,0,0,0,0,0,1,0,0,55.939664
6208,0.9,0,0.9,0,0,0,1,0,0,1,66.235605
6209,0,0,0,0,0,0,0,0,0,0,55.449486
6210,0,0,0,0,0,0,0,0,0,0,37.444921
6211,0,0,0,0,0,0,0,0,0,0,35.096808
6212,0,0,0,0,0,0,0,0,0,0,33.598056
6213,0,0,0,0,0,0,0,0,0,0,27.293116
6214,0,0,0,0,0,0,0,0,0,0,23.151493
6215,0,0,0,0,0,0,0,0,0,0,21.296737
6216,0,0,0,0,0,0,0,0,0,0,18.497428
6217,0,0,0,0,0,0,0,0,0,0,17.928786
6218,0,0,0,0,0,0,0,0,0,0,16.901076
6219,0,1.111111111,-1.111111111,1,0,0,0,1,1,-1,16.158569
6220,0,0,0,0,0,0,0,1,0,0,16.181289
6221,0,0,0,0,0,0,0,1,0,0,17.74913
6222,0,0,0,0,0,0,0,1,0,0,21.436305
6223,0,0,0,0,0,0,0,1,0,0,22.316764
6224,0,0,0,0,0,0,0,1,0,0,22.155037
6225,0,0,0,0,0,0,0,1,0,0,23.753849
6226,0,0,0,0,0,0,0,1,0,0,25.563219
6227,0,0,0,0,0,0,0,1,0,0,26.332221
6228,0,0,0,0,0,0,0,1,0,0,28.943787
6229,0,0,0,0,0,0,0,1,0,0,30.88883
6230,0,0,0,0,0,0,0,1,0,0,33.721102
6231,0,0,0,0,0,0,0,1,0,0,37.006724
6232,0.9,0,0.9,0,0,0,1,0,0,1,40.034528
6233,0,0,0,0,0,0,0,0,0,0,37.261622
6234,0,0,0,0,0,0,0,0,0,0,30.875549
6235,0,0,0,0,0,0,0,0,0,0,30.493635
6236,0,0,0,0,0,0,0,0,0,0,28.230012
6237,0,0,0,0,0,0,0,0,0,0,23.818048
6238,0,0,0,0,0,0,0,0,0,0,20.870065
6239,0,0,0,0,0,0,0,0,0,0,19.055608
6240,0,0,0,0,0,0,0,0,0,0,18.016339
6241,0,0,0,0,0,0,0,0,0,0,17.214013
6242,0,0,0,0,0,0,0,0,0,0,16.487036
6243,0,1.111111111,-1.111111111,1,0,0,0,1,1,-1,15.974038
6244,0,0,0,0,0,0,0,1,0,0,16.077191
6245,0,0,0,0,0,0,0,1,0,0,17.845209
6246,0,0,0,0,0,0,0,1,0,0,21.365563
6247,0,0,0,0,0,0,0,1,0,0,21.568528
6248,0,0,0,0,0,0,0,1,0,0,21.648738
6249,0,0,0,0,0,0,0,1,0,0,22.380992
6250,0,0,0,0,0,0,0,1,0,0,23.389802
6251,0,0,0,0,0,0,0,1,0,0,24.434485
6252,0,0,0,0,0,0,0,1,0,0,25.887222
6253,0,0,0,0,0,0,0,1,0,0,29.787542
6254,0,0,0,0,0,0,0,1,0,0,31.254351
6255,0,0,0,0,0,0,0,1,0,0,35.275172
6256,0.9,0,0.9,0,0,0,1,0,0,1,39.615409
6257,0,0,0,0,0,0,0,0,0,0,35.804648
6258,0,0,0,0,0,0,0,0,0,0,30.844042
6259,0,0,0,0,0,0,0,0,0,0,30.075723
6260,0,0,0,0,0,0,0,0,0,0,26.935503
6261,0,0,0,0,0,0,0,0,0,0,22.929614
6262,0,0,0,0,0,0,0,0,0,0,21.049835
6263,0,0,0,0,0,0,0,0,0,0,19.031969
6264,0,0,0,0,0,0,0,0,0,0,16.926498
6265,0,0,0,0,0,0,0,0,0,0,16.436806
6266,0,0,0,0,0,0,0,0,0,0,15.544661
6267,0,1.111111111,-1.111111111,1,0,0,0,1,1,-1,15.023015
6268,0,0,0,0,0,0,0,1,0,0,15.326478
6269,0,0,0,0,0,0,0,1,0,0,16.469662
6270,0,0,0,0,0,0,0,1,0,0,20.081939
6271,0,0,0,0,0,0,0,1,0,0,20.484405
6272,0,0,0,0,0,0,0,1,0,0,20.501076
6273,0,0,0,0,0,0,0,1,0,0,21.253311
6274,0,0,0,0,0,0,0,1,0,0,22.340715
6275,0,0,0,0,0,0,0,1,0,0,23.818559
6276,0,0,0,0,0,0,0,1,0,0,24.292645
6277,0,0,0,0,0,0,0,1,0,0,27.959675
6278,0,0,0,0,0,0,0,1,0,0,29.029173
6279,0,0,0,0,0,0,0,1,0,0,31.294621
6280,0.9,0,0.9,0,0,0,1,0,0,1,34.386009
6281,0,0,0,0,0,0,0,0,0,0,31.25238
6282,0,0,0,0,0,0,0,0,0,0,28.94835
6283,0,0,0,0,0,0,0,0,0,0,28.156068
6284,0,0,0,0,0,0,0,0,0,0,25.977185
6285,0,0,0,0,0,0,0,0,0,0,22.584549
6286,0,0,0,0,0,0,0,0,0,0,20.536747
6287,0,0,0,0,0,0,0,0,0,0,18.580201
6288,0,0,0,0,0,0,0,0,0,0,17.159129
6289,0,0,0,0,0,0,0,0,0,0,16.524315
6290,0,0,0,0,0,0,0,0,0,0,15.737839
6291,0,1.111111111,-1.111111111,1,0,0,0,1,1,-1,14.991255
6292,0,0,0,0,0,0,0,1,0,0,15.396864
6293,0,0,0,0,0,0,0,1,0,0,17.063799
6294,0,0,0,0,0,0,0,1,0,0,19.916966
6295,0,0,0,0,0,0,0,1,0,0,20.47941
6296,0,0,0,0,0,0,0,1,0,0,20.74568
6297,0,0,0,0,0,0,0,1,0,0,21.797814
6298,0,0,0,0,0,0,0,1,0,0,22.356242
6299,0,0,0,0,0,0,0,1,0,0,23.977118
6300,0,0,0,0,0,0,0,1,0,0,25.464512
6301,0,0,0,0,0,0,0,1,0,0,27.836196
6302,0,0,0,0,0,0,0,1,0,0,30.395055
6303,0,0,0,0,0,0,0,1,0,0,33.740867
6304,0.9,0,0.9,0,0,0,1,0,0,1,37.303396
6305,0,0,0,0,0,0,0,0,0,0,33.359361
6306,0,0,0,0,0,0,0,0,0,0,29.802775
6307,0,0,0,0,0,0,0,0,0,0,28.238846
6308,0,0,0,0,0,0,0,0,0,0,25.96554
6309,0,0,0,0,0,0,0,0,0,0,22.292636
6310,0,0,0,0,0,0,0,0,0,0,20.610962
6311,0,0,0,0,0,0,0,0,0,0,18.678699
6312,0,0,0,0,0,0,0,0,0,0,17.482269
6313,0,0,0,0,0,0,0,0,0,0,16.845019
6314,0,0,0,0,0,0,0,0,0,0,16.03075
6315,0,0,0,0,0,0,0,0,0,0,15.069664
6316,0,1.111111111,-1.111111111,1,0,0,0,1,1,-1,14.484614
6317,0,0,0,0,0,0,0,1,0,0,15.193863
6318,0,0,0,0,0,0,0,1,0,0,16.257125
6319,0,0,0,0,0,0,0,1,0,0,16.506102
6320,0,0,0,0,0,0,0,1,0,0,17.71983
6321,0,0,0,0,0,0,0,1,0,0,19.368833
6322,0,0,0,0,0,0,0,1,0,0,19.444179
6323,0,0,0,0,0,0,0,1,0,0,21.342849
6324,0,0,0,0,0,0,0,1,0,0,23.752137
6325,0,0,0,0,0,0,0,1,0,0,26.325437
6326,0,0,0,0,0,0,0,1,0,0,29.623931
6327,0,0,0,0,0,0,0,1,0,0,33.700986
6328,0.9,0,0.9,0,0,0,1,0,0,1,37.854571
6329,0,0,0,0,0,0,0,0,0,0,36.025833
6330,0,0,0,0,0,0,0,0,0,0,29.533731
6331,0,0,0,0,0,0,0,0,0,0,28.9945
6332,0,0,0,0,0,0,0,0,0,0,25.525404
6333,0,0,0,0,0,0,0,0,0,0,21.407346
6334,0,0,0,0,0,0,0,0,0,0,19.668647
6335,0,0,0,0,0,0,0,0,0,0,17.826094
6336,0,0,0,0,0,0,0,0,0,0,16.645084
6337,0,0,0,0,0,0,0,0,0,0,15.582442
6338,0,0,0,0,0,0,0,0,0,0,14.597759
6339,0,0,0,0,0,0,0,0,0,0,13.450377
6340,0,1.111111111,-1.111111111,1,0,0,0,1,1,-1,12.859367
6341,0,0,0,0,0,0,0,1,0,0,12.864598
6342,0,0,0,0,0,0,0,1,0,0,13.307189
6343,0,0,0,0,0,0,0,1,0,0,13.845107
6344,0,0,0,0,0,0,0,1,0,0,15.390761
6345,0,0,0,0,0,0,0,1,0,0,17.853539
6346,0,0,0,0,0,0,0,1,0,0,19.010637
6347,0,0,0,0,0,0,0,1,0,0,21.420085
6348,0,0,0,0,0,0,0,1,0,0,24.252886
6349,0,0,0,0,0,0,0,1,0,0,27.472367
6350,0,0,0,0,0,0,0,1,0,0,29.1757
6351,0,0,0,0,0,0,0,1,0,0,34.056774
6352,0.9,0,0.9,0,0,0,1,0,0,1,39.549123
6353,0,0,0,0,0,0,0,0,0,0,39.351716
6354,0,0,0,0,0,0,0,0,0,0,32.302407
6355,0,0,0,0,0,0,0,0,0,0,31.516404
6356,0,0,0,0,0,0,0,0,0,0,26.963259
6357,0,0,0,0,0,0,0,0,0,0,22.56525
6358,0,0,0,0,0,0,0,0,0,0,21.010916
6359,0,0,0,0,0,0,0,0,0,0,18.695558
6360,0,0,0,0,0,0,0,0,0,0,17.573998
6361,0,0,0,0,0,0,0,0,0,0,16.436643
6362,0,0,0,0,0,0,0,0,0,0,15.957482
6363,0,1.111111111,-1.111111111,1,0,0,0,1,1,-1,14.429916
6364,0,0,0,0,0,0,0,1,0,0,14.961027
6365,0,0,0,0,0,0,0,1,0,0,16.300398
6366,0,0,0,0,0,0,0,1,0,0,20.123507
6367,0,0,0,0,0,0,0,1,0,0,20.705062
6368,0,0,0,0,0,0,0,1,0,0,21.02587
6369,0,0,0,0,0,0,0,1,0,0,23.661046
6370,0,0,0,0,0,0,0,1,0,0,26.36137
6371,0,0,0,0,0,0,0,1,0,0,28.637148
6372,0,0,0,0,0,0,0,1,0,0,31.649568
6373,0,0,0,0,0,0,0,1,0,0,36.634973
6374,0,0,0,0,0,0,0,1,0,0,41.732727
6375,0,0,0,0,0,0,0,1,0,0,47.93669
6376,0.9,0,0.9,0,0,0,1,0,0,1,57.955183
6377,0,0,0,0,0,0,0,0,0,0,47.377617
6378,0,0,0,0,0,0,0,0,0,0,34.970123
6379,0,0,0,0,0,0,0,0,0,0,36.399643
6380,0,0,0,0,0,0,0,0,0,0,31.71817
6381,0,0,0,0,0,0,0,0,0,0,24.816466
6382,0,0,0,0,0,0,0,0,0,0,21.340272
6383,0,0,0,0,0,0,0,0,0,0,19.658781
6384,0,0,0,0,0,0,0,0,0,0,18.244881
6385,0,0,0,0,0,0,0,0,0,0,17.672543
6386,0,0,0,0,0,0,0,0,0,0,17.475555
6387,0,0,0,0,0,0,0,0,0,0,16.448806
6388,0,1.111111111,-1.111111111,1,0,0,0,1,1,-1,16.394291
6389,0,0,0,0,0,0,0,1,0,0,17.504288
6390,0,0,0,0,0,0,0,1,0,0,21.854155
6391,0,0,0,0,0,0,0,1,0,0,21.145643
6392,0,0,0,0,0,0,0,1,0,0,21.637504
6393,0,0,0,0,0,0,0,1,0,0,23.380193
6394,0,0,0,0,0,0,0,1,0,0,25.219221
6395,0,0,0,0,0,0,0,1,0,0,25.914759
6396,0,0,0,0,0,0,0,1,0,0,26.460429
6397,0,0,0,0,0,0,0,1,0,0,27.776654
6398,0,0,0,0,0,0,0,1,0,0,31.341356
6399,0,0,0,0,0,0,0,1,0,0,36.129755
6400,0.9,0,0.9,0,0,0,1,0,0,1,39.851761
6401,0,0,0,0,0,0,0,0,0,0,35.181259
6402,0,0,0,0,0,0,0,0,0,0,28.962194
6403,0,0,0,0,0,0,0,0,0,0,29.82247
6404,0,0,0,0,0,0,0,0,0,0,26.080666
6405,0,0,0,0,0,0,0,0,0,0,22.293253
6406,0,0,0,0,0,0,0,0,0,0,19.652946
6407,0,0,0,0,0,0,0,0,0,0,17.669799
6408,0,0,0,0,0,0,0,0,0,0,18.103136
6409,0,0,0,0,0,0,0,0,0,0,17.378486
6410,0,0,0,0,0,0,0,0,0,0,16.272318
6411,0,1.111111111,-1.111111111,1,0,0,0,1,1,-1,15.184877
6412,0,0,0,0,0,0,0,1,0,0,15.496973
6413,0,0,0,0,0,0,0,1,0,0,16.979621
6414,0,0,0,0,0,0,0,1,0,0,21.507207
6415,0,0,0,0,0,0,0,1,0,0,21.523194
6416,0,0,0,0,0,0,0,1,0,0,21.374288
6417,0,0,0,0,0,0,0,1,0,0,22.385137
6418,0,0,0,0,0,0,0,1,0,0,23.294843
6419,0,0,0,0,0,0,0,1,0,0,24.777425
6420,0,0,0,0,0,0,0,1,0,0,26.85815
6421,0,0,0,0,0,0,0,1,0,0,29.091326
6422,0,0,0,0,0,0,0,1,0,0,32.485396
6423,0,0,0,0,0,0,0,1,0,0,36.581332
6424,0.9,0,0.9,0,0,0,1,0,0,1,40.887886
6425,0,0,0,0,0,0,0,0,0,0,37.716066
6426,0,0,0,0,0,0,0,0,0,0,32.468176
6427,0,0,0,0,0,0,0,0,0,0,31.293111
6428,0,0,0,0,0,0,0,0,0,0,28.387427
6429,0,0,0,0,0,0,0,0,0,0,24.513403
6430,0,0,0,0,0,0,0,0,0,0,21.515505
6431,0,0,0,0,0,0,0,0,0,0,20.009058
6432,0,0,0,0,0,0,0,0,0,0,18.315823
6433,0,0,0,0,0,0,0,0,0,0,17.92127
6434,0,0,0,0,0,0,0,0,0,0,16.908094
6435,0,1.111111111,-1.111111111,1,0,0,0,1,1,-1,16.420621
6436,0,0,0,0,0,0,0,1,0,0,16.597016
6437,0,0,0,0,0,0,0,1,0,0,18.097136
6438,0,0,0,0,0,0,0,1,0,0,22.313456
6439,0,0,0,0,0,0,0,1,0,0,22.013835
6440,0,0,0,0,0,0,0,1,0,0,22.598243
6441,0,0,0,0,0,0,0,1,0,0,25.183434
6442,0,0,0,0,0,0,0,1,0,0,26.002683
6443,0,0,0,0,0,0,0,1,0,0,28.679012
6444,0,0,0,0,0,0,0,1,0,0,31.359854
6445,0,0,0,0,0,0,0,1,0,0,34.486659
6446,0,0,0,0,0,0,0,1,0,0,34.97516
6447,0,0,0,0,0,0,0,1,0,0,39.14625
6448,0.9,0,0.9,0,0,0,1,0,0,1,42.454038
6449,0,0,0,0,0,0,0,0,0,0,38.916465
6450,0,0,0,0,0,0,0,0,0,0,32.349818
6451,0,0,0,0,0,0,0,0,0,0,34.598773
6452,0,0,0,0,0,0,0,0,0,0,30.614285
6453,0,0,0,0,0,0,0,0,0,0,24.681781
6454,0,0,0,0,0,0,0,0,0,0,21.30451
6455,0,0,0,0,0,0,0,0,0,0,19.518745
6456,0,0,0,0,0,0,0,0,0,0,17.678465
6457,0,0,0,0,0,0,0,0,0,0,16.805303
6458,0,0,0,0,0,0,0,0,0,0,15.335247
6459,0,1.111111111,-1.111111111,1,0,0,0,1,1,-1,14.197412
6460,0,0,0,0,0,0,0,1,0,0,14.33531
6461,0,0,0,0,0,0,0,1,0,0,16.494054
6462,0,0,0,0,0,0,0,1,0,0,19.171342
6463,0,0,0,0,0,0,0,1,0,0,20.649626
6464,0,0,0,0,0,0,0,1,0,0,20.553399
6465,0,0,0,0,0,0,0,1,0,0,21.820752
6466,0,0,0,0,0,0,0,1,0,0,22.407768
6467,0,0,0,0,0,0,0,1,0,0,24.199437
6468,0,0,0,0,0,0,0,1,0,0,26.109772
6469,0,0,0,0,0,0,0,1,0,0,28.239621
6470,0,0,0,0,0,0,0,1,0,0,31.210838
6471,0,0,0,0,0,0,0,1,0,0,35.287172
6472,0.9,0,0.9,0,0,0,1,0,0,1,40.752393
6473,0,0,0,0,0,0,0,0,0,0,36.476973
6474,0,0,0,0,0,0,0,0,0,0,29.494682
6475,0,0,0,0,0,0,0,0,0,0,27.706216
6476,0,0,0,0,0,0,0,0,0,0,26.99954
6477,0,0,0,0,0,0,0,0,0,0,22.840058
6478,0,0,0,0,0,0,0,0,0,0,20.351124
6479,0,0,0,0,0,0,0,0,0,0,19.028402
6480,0,0,0,0,0,0,0,0,0,0,17.647351
6481,0,0,0,0,0,0,0,0,0,0,16.84677
6482,0,0,0,0,0,0,0,0,0,0,15.800496
6483,0,0,0,0,0,0,0,0,0,0,14.732901
6484,0,1.111111111,-1.111111111,1,0,0,0,1,1,-1,14.210116
6485,0,0,0,0,0,0,0,1,0,0,15.24602
6486,0,0,0,0,0,0,0,1,0,0,16.180702
6487,0,0,0,0,0,0,0,1,0,0,17.718735
6488,0,0,0,0,0,0,0,1,0,0,19.017787
6489,0,0,0,0,0,0,0,1,0,0,22.12869
6490,0,0,0,0,0,0,0,1,0,0,22.686985
6491,0,0,0,0,0,0,0,1,0,0,26.005927
6492,0,0,0,0,0,0,0,1,0,0,30.063953
6493,0,0,0,0,0,0,0,1,0,0,32.302504
6494,0,0,0,0,0,0,0,1,0,0,35.313696
6495,0,0,0,0,0,0,0,1,0,0,45.153526
6496,0.9,0,0.9,0,0,0,1,0,0,1,50.495253
6497,0,0,0,0,0,0,0,0,0,0,45.043593
6498,0,0,0,0,0,0,0,0,0,0,30.759408
6499,0,0,0,0,0,0,0,0,0,0,31.100009
6500,0,0,0,0,0,0,0,0,0,0,30.981886
6501,0,0,0,0,0,0,0,0,0,0,23.425964
6502,0,0,0,0,0,0,0,0,0,0,21.983686
6503,0,0,0,0,0,0,0,0,0,0,18.7733
6504,0,0,0,0,0,0,0,0,0,0,17.353439
6505,0,0,0,0,0,0,0,0,0,0,16.377217
6506,0,0,0,0,0,0,0,0,0,0,15.272436
6507,0,0,0,0,0,0,0,0,0,0,14.165412
6508,0,1.111111111,-1.111111111,1,0,0,0,1,1,-1,13.129029
6509,0,0,0,0,0,0,0,1,0,0,13.414077
6510,0,0,0,0,0,0,0,1,0,0,13.998221
6511,0,0,0,0,0,0,0,1,0,0,15.316649
6512,0,0,0,0,0,0,0,1,0,0,16.545611
6513,0,0,0,0,0,0,0,1,0,0,19.493524
6514,0,0,0,0,0,0,0,1,0,0,20.423919
6515,0,0,0,0,0,0,0,1,0,0,24.898633
6516,0,0,0,0,0,0,0,1,0,0,26.912564
6517,0,0,0,0,0,0,0,1,0,0,30.129352
6518,0,0,0,0,0,0,0,1,0,0,31.505444
6519,0,0,0,0,0,0,0,1,0,0,40.692098
6520,0.9,0,0.9,0,0,0,1,0,0,1,47.02177
6521,0,0,0,0,0,0,0,0,0,0,44.688124
6522,0,0,0,0,0,0,0,0,0,0,30.614031
6523,0,0,0,0,0,0,0,0,0,0,31.492
6524,0,0,0,0,0,0,0,0,0,0,28.642968
6525,0,0,0,0,0,0,0,0,0,0,22.979394
6526,0,0,0,0,0,0,0,0,0,0,21.740827
6527,0,0,0,0,0,0,0,0,0,0,17.594089
6528,0,0,0,0,0,0,0,0,0,0,16.281204
6529,0,0,0,0,0,0,0,0,0,0,15.903917
6530,0,0,0,0,0,0,0,0,0,0,14.35486
6531,0,1.111111111,-1.111111111,1,0,0,0,1,1,-1,13.809359
6532,0,0,0,0,0,0,0,1,0,0,14.254168
6533,0,0,0,0,0,0,0,1,0,0,15.766466
6534,0,0,0,0,0,0,0,1,0,0,19.782885
6535,0,0,0,0,0,0,0,1,0,0,20.978957
6536,0,0,0,0,0,0,0,1,0,0,21.046057
6537,0,0,0,0,0,0,0,1,0,0,23.764174
6538,0,0,0,0,0,0,0,1,0,0,24.825486
6539,0,0,0,0,0,0,0,1,0,0,29.685937
6540,0,0,0,0,0,0,0,1,0,0,32.364081
6541,0,0,0,0,0,0,0,1,0,0,35.436994
6542,0,0,0,0,0,0,0,1,0,0,40.606201
6543,0,0,0,0,0,0,0,1,0,0,48.017435
6544,0.9,0,0.9,0,0,0,1,0,0,1,54.602254
6545,0,0,0,0,0,0,0,0,0,0,47.21528
6546,0,0,0,0,0,0,0,0,0,0,34.406424
6547,0,0,0,0,0,0,0,0,0,0,35.996106
6548,0,0,0,0,0,0,0,0,0,0,34.683264
6549,0,0,0,0,0,0,0,0,0,0,26.960497
6550,0,0,0,0,0,0,0,0,0,0,22.337368
6551,0,0,0,0,0,0,0,0,0,0,19.005618
6552,0,0,0,0,0,0,0,0,0,0,17.229466
6553,0,0,0,0,0,0,0,0,0,0,15.809913
6554,0,0,0,0,0,0,0,0,0,0,14.778487
6555,0,1.111111111,-1.111111111,1,0,0,0,1,1,-1,14.58404
6556,0,0,0,0,0,0,0,1,0,0,14.982302
6557,0,0,0,0,0,0,0,1,0,0,17.216374
6558,0,0,0,0,0,0,0,1,0,0,20.617761
6559,0,0,0,0,0,0,0,1,0,0,21.16294
6560,0,0,0,0,0,0,0,1,0,0,21.281033
6561,0,0,0,0,0,0,0,1,0,0,22.926221
6562,0,0,0,0,0,0,0,1,0,0,26.37382
6563,0,0,0,0,0,0,0,1,0,0,30.788841
6564,0,0,0,0,0,0,0,1,0,0,32.12245
6565,0,0,0,0,0,0,0,1,0,0,38.998942
6566,0,0,0,0,0,0,0,1,0,0,49.299099
6567,0,0,0,0,0,0,0,1,0,0,58.383198
6568,0.9,0,0.9,0,0,0,1,0,0,1,71.358309
6569,0,0,0,0,0,0,0,0,0,0,62.867458
6570,0,0,0,0,0,0,0,0,0,0,42.021752
6571,0,0,0,0,0,0,0,0,0,0,37.75271
6572,0,0,0,0,0,0,0,0,0,0,34.444296
6573,0,0,0,0,0,0,0,0,0,0,27.763479
6574,0,0,0,0,0,0,0,0,0,0,23.844097
6575,0,0,0,0,0,0,0,0,0,0,20.888946
6576,0,0,0,0,0,0,0,0,0,0,20.115835
6577,0,0,0,0,0,0,0,0,0,0,18.513686
6578,0,0,0,0,0,0,0,0,0,0,17.154653
6579,0,1.111111111,-1.111111111,1,0,0,0,1,1,-1,16.820795
6580,0,0,0,0,0,0,0,1,0,0,16.843925
6581,0,0,0,0,0,0,0,1,0,0,18.273006
6582,0,0,0,0,0,0,0,1,0,0,22.922903
6583,0,0,0,0,0,0,0,1,0,0,24.024501
6584,0,0,0,0,0,0,0,1,0,0,24.640883
6585,0,0,0,0,0,0,0,1,0,0,27.931321
6586,0,0,0,0,0,0,0,1,0,0,29.031363
6587,0,0,0,0,0,0,0,1,0,0,32.917527
6588,0,0,0,0,0,0,0,1,0,0,39.458149
6589,0,0,0,0,0,0,0,1,0,0,55.578856
6590,0,0,0,0,0,0,0,1,0,0,78.107042
6591,0,0,0,0,0,0,0,1,0,0,111.603895
6592,0.9,0,0.9,0,0,0,1,0,0,1,134.224772
6593,0,0,0,0,0,0,0,0,0,0,111.414272
6594,0,0,0,0,0,0,0,0,0,0,62.03656
6595,0,0,0,0,0,0,0,0,0,0,53.92497
6596,0,0,0,0,0,0,0,0,0,0,38.620383
6597,0,0,0,0,0,0,0,0,0,0,27.590757
6598,0,0,0,0,0,0,0,0,0,0,25.379406
6599,0,0,0,0,0,0,0,0,0,0,22.606075
6600,0,0,0,0,0,0,0,0,0,0,19.08371
6601,0,0,0,0,0,0,0,0,0,0,18.12127
6602,0,0,0,0,0,0,0,0,0,0,16.740427
6603,0,1.111111111,-1.111111111,1,0,0,0,1,1,-1,16.188593
6604,0,0,0,0,0,0,0,1,0,0,16.358625
6605,0,0,0,0,0,0,0,1,0,0,17.790611
6606,0,0,0,0,0,0,0,1,0,0,22.06821
6607,0,0,0,0,0,0,0,1,0,0,22.971051
6608,0,0,0,0,0,0,0,1,0,0,23.598046
6609,0,0,0,0,0,0,0,1,0,0,24.887051
6610,0,0,0,0,0,0,0,1,0,0,26.687944
6611,0,0,0,0,0,0,0,1,0,0,28.144471
6612,0,0,0,0,0,0,0,1,0,0,31.806157
6613,0,0,0,0,0,0,0,1,0,0,40.303611
6614,0,0,0,0,0,0,0,1,0,0,54.024729
6615,0.9,0,0.9,0,0,0,1,0,0,1,57.325569
6616,0,0,0,0,0,0,0,0,0,0,57.164585
6617,0,0,0,0,0,0,0,0,0,0,42.811193
6618,0,0,0,0,0,0,0,0,0,0,30.682823
6619,0,0,0,0,0,0,0,0,0,0,29.835036
6620,0,0,0,0,0,0,0,0,0,0,25.791033
6621,0,0,0,0,0,0,0,0,0,0,23.251238
6622,0,0,0,0,0,0,0,0,0,0,20.883447
6623,0,0,0,0,0,0,0,0,0,0,18.796854
6624,0,0,0,0,0,0,0,0,0,0,17.339077
6625,0,0,0,0,0,0,0,0,0,0,16.359888
6626,0,0,0,0,0,0,0,0,0,0,14.43599
6627,0,1.111111111,-1.111111111,1,0,0,0,1,1,-1,13.631725
6628,0,0,0,0,0,0,0,1,0,0,14.22651
6629,0,0,0,0,0,0,0,1,0,0,17.177712
6630,0,0,0,0,0,0,0,1,0,0,21.303985
6631,0,0,0,0,0,0,0,1,0,0,21.692222
6632,0,0,0,0,0,0,0,1,0,0,20.984393
6633,0,0,0,0,0,0,0,1,0,0,21.690908
6634,0,0,0,0,0,0,0,1,0,0,21.65293
6635,0,0,0,0,0,0,0,1,0,0,21.855049
6636,0,0,0,0,0,0,0,1,0,0,21.8503
6637,0,0,0,0,0,0,0,1,0,0,21.982885
6638,0.9,0,0.9,0,0,0,1,0,0,1,22.722093
6639,0,0,0,0,0,0,0,0,0,0,22.70564
6640,0,0,0,0,0,0,0,0,0,0,22.225452
6641,0,0,0,0,0,0,0,0,0,0,21.889724
6642,0,0,0,0,0,0,0,0,0,0,22.495042
6643,0,0,0,0,0,0,0,0,0,0,22.628688
6644,0,0,0,0,0,0,0,0,0,0,20.67516
6645,0,0,0,0,0,0,0,0,0,0,18.942591
6646,0,0,0,0,0,0,0,0,0,0,17.017042
6647,0,0,0,0,0,0,0,0,0,0,15.233821
6648,0,0,0,0,0,0,0,0,0,0,15.109168
6649,0,0,0,0,0,0,0,0,0,0,14.957563
6650,0,0,0,0,0,0,0,0,0,0,13.788482
6651,0,0,0,0,0,0,0,0,0,0,12.717045
6652,0,1.111111111,-1.111111111,1,0,0,0,1,1,-1,12.314052
6653,0,0,0,0,0,0,0,1,0,0,12.986675
6654,0,0,0,0,0,0,0,1,0,0,15.305347
6655,0,0,0,0,0,0,0,1,0,0,16.415971
6656,0,0,0,0,0,0,0,1,0,0,17.259013
6657,0,0,0,0,0,0,0,1,0,0,17.732704
6658,0,0,0,0,0,0,0,1,0,0,17.027395
6659,0,0,0,0,0,0,0,1,0,0,15.986437
6660,0,0,0,0,0,0,0,1,0,0,16.876385
6661,0,0,0,0,0,0,0,1,0,0,17.050814
6662,0,0,0,0,0,0,0,1,0,0,17.508895
