Hour,price,Power MILP degradation,Profit MILP degradation,SoC,SOCmax MILP Degradation,,"Power MILP, No degradation",Profit MILP No degradation,SoC,"SOCmax MILP, No degradation",Power MILP no degradation const efficiency,Profit MILP No degradation roundtrip eff,SoC,"SOCmax MILP no degradation, roundtrip",power degradation workoff,Profit degradation workoff,SOCmax degradation workoff
5054,71.84,0,211.60104,0.09,0.989656527,0.999571707,0,368.5293659,0.98,0.985575053,0,382.6954127,1,0.976171316,0,243.9638243,0.977909905
5055,74.6,0,211.60104,0.09,0.989654814,0.999569995,0.1672,381.0024859,0.8128,0.985575053,0,382.6954127,1,0.976169604,0,243.9638243,0.977908193
5056,70.16,0,211.60104,0.09,0.989653102,0.999568282,0.8128,438.0285339,0,0.985575053,1,452.8554127,0,0.976169604,0.9,307.1078243,0.977908193
5057,60.33,0,211.60104,0.09,0.98965139,0.99956657,0,438.0285339,0,0.985573341,0,452.8554127,0,0.976167892,0,307.1078243,0.97790648
5058,52.15,0,211.60104,0.09,0.989649677,0.999564858,0,438.0285339,0,0.985571628,0,452.8554127,0,0.976166179,0,307.1078243,0.977904768
5059,49.81,0,211.60104,0.09,0.989647965,0.999563145,0,438.0285339,0,0.985569916,0,452.8554127,0,0.976164467,0,307.1078243,0.977903056
5060,50.07,0,211.60104,0.09,0.989646253,0.999561433,0,438.0285339,0,0.985568204,0,452.8554127,0,0.976162755,0,307.1078243,0.977901343
5061,42.58,0,211.60104,0.09,0.98964454,0.999559721,0,438.0285339,0,0.985566491,0,452.8554127,0,0.976161042,0,307.1078243,0.977899631
5062,37.93,0,211.60104,0.09,0.989642828,0.999558008,0,438.0285339,0,0.985564779,0,452.8554127,0,0.97615933,0,307.1078243,0.977897919
5063,28.55,0,211.60104,0.09,0.989641116,0.999556296,0,438.0285339,0,0.985563067,0,452.8554127,0,0.976157618,-0.89997774,281.4134599,0.977800083
5064,25.49,0,211.60104,0.09,0.989639403,0.999554584,0,438.0285339,0,0.985561354,0,452.8554127,0,0.976155905,0,281.4134599,0.977798371
5065,22.52,0,211.60104,0.09,0.989637691,0.999552871,0,438.0285339,0,0.985559642,0,452.8554127,0,0.976154193,0,281.4134599,0.977796658
5066,21.48,0,211.60104,0.09,0.989635979,0.999551159,0,438.0285339,0,0.98555793,0,452.8554127,0,0.976152481,0,281.4134599,0.977794946
5067,21.62,0,211.60104,0.09,0.989634266,0.999549447,-0.58,425.4889339,0.58,0.985535295,-1,431.2354127,1,0.976083946,0,281.4134599,0.977793234
5068,24.11,0,211.60104,0.09,0.989632554,0.999547734,-0.22,420.1847339,0.8,0.985531201,0,431.2354127,1,0.976082234,0,281.4134599,0.977791521
5069,28.78,0,211.60104,0.09,0.989630842,0.999546022,0,420.1847339,0.8,0.985529489,0,431.2354127,1,0.976080522,0,281.4134599,0.977789809
5070,34.46,0,211.60104,0.09,0.989629129,0.99954431,0,420.1847339,0.8,0.985527777,0,431.2354127,1,0.976078809,0,281.4134599,0.977788097
5071,39.58,0,211.60104,0.09,0.989627417,0.999542597,0,420.1847339,0.8,0.985526064,0,431.2354127,1,0.976077097,0,281.4134599,0.977786384
5072,40.72,0,211.60104,0.09,0.989625705,0.999540885,0,420.1847339,0.8,0.985524352,0,431.2354127,1,0.976075385,0,281.4134599,0.977784672
5073,43.76,0,211.60104,0.09,0.989623992,0.999539173,0,420.1847339,0.8,0.98552264,0,431.2354127,1,0.976073672,0,281.4134599,0.97778296
5074,48.79,0,211.60104,0.09,0.98962228,0.99953746,0,420.1847339,0.8,0.985520927,0,431.2354127,1,0.97607196,0,281.4134599,0.977781247
5075,50.95,0,211.60104,0.09,0.989620568,0.999535748,0,420.1847339,0.8,0.985519215,0,431.2354127,1,0.976070248,0,281.4134599,0.977779535
5076,54.6,0,211.60104,0.09,0.989618855,0.999534036,0,420.1847339,0.8,0.985517503,0,431.2354127,1,0.976068535,0,281.4134599,0.977777823
5077,63.84,0,211.60104,0.09,0.989617143,0.999532324,0,420.1847339,0.8,0.98551579,0,431.2354127,1,0.976066823,0,281.4134599,0.97777611
5078,67.81,0,211.60104,0.09,0.989615431,0.999530611,0,420.1847339,0.8,0.985514078,0,431.2354127,1,0.976065111,0,281.4134599,0.977774398
5079,66.33,0,211.60104,0.09,0.989613718,0.999528899,0.42,448.0433339,0.38,0.985514078,1,497.5654127,0,0.976065111,0,281.4134599,0.977772686
5080,60.58,0,211.60104,0.09,0.989612006,0.999527187,0.38,471.0637339,0,0.985514078,0,497.5654127,0,0.976063398,0,281.4134599,0.977770973
5081,50.5,0,211.60104,0.09,0.989610294,0.999525474,0,471.0637339,0,0.985512366,0,497.5654127,0,0.976061686,0,281.4134599,0.977769261
5082,47.97,0,211.60104,0.09,0.989608581,0.999523762,0,471.0637339,0,0.985510653,0,497.5654127,0,0.976059974,0,281.4134599,0.977767549
5083,47.31,0,211.60104,0.09,0.989606869,0.99952205,0,471.0637339,0,0.985508941,0,497.5654127,0,0.976058261,0,281.4134599,0.977765836
5084,46.01,0,211.60104,0.09,0.989605157,0.999520337,0,471.0637339,0,0.985507229,0,497.5654127,0,0.976056549,0,281.4134599,0.977764124
5085,41.49,0,211.60104,0.09,0.989603444,0.999518625,0,471.0637339,0,0.985505516,0,497.5654127,0,0.976054837,0,281.4134599,0.977762412
5086,35.92,0,211.60104,0.09,0.989601732,0.999516913,0,471.0637339,0,0.985503804,0,497.5654127,0,0.976053124,0,281.4134599,0.977760699
5087,29.98,0,211.60104,0.09,0.98960002,0.9995152,0,471.0637339,0,0.985502092,0,497.5654127,0,0.976051412,0,281.4134599,0.977758987
5088,26.4,0,211.60104,0.09,0.989598307,0.999513488,0,471.0637339,0,0.985500379,0,497.5654127,0,0.9760497,0,281.4134599,0.977757275
5089,23.61,0,211.60104,0.09,0.989596595,0.999511776,0,471.0637339,0,0.985498667,0,497.5654127,0,0.976047987,0,281.4134599,0.977755562
5090,22.1,0,211.60104,0.09,0.989594883,0.999510063,-0.38,462.6657339,0.38,0.985489138,0,497.5654127,0,0.976046275,0,281.4134599,0.97775385
5091,22.34,0,211.60104,0.09,0.98959317,0.999508351,-0.02,462.2189339,0.4,0.985488857,-0.84367926,478.7176181,0.84367926,0.975977741,0,281.4134599,0.977752138
5092,24.63,0,211.60104,0.09,0.989591458,0.999506639,-0.58,447.9335339,0.98,0.98548232,-0.15632074,474.8674382,1,0.975977741,0,281.4134599,0.977750425
5093,28.22,0,211.60104,0.09,0.989589746,0.999504926,0,447.9335339,0.98,0.985480608,0,474.8674382,1,0.975976029,0,281.4134599,0.977748713
5094,34.17,0,211.60104,0.09,0.989588033,0.999503214,0,447.9335339,0.98,0.985478896,0,474.8674382,1,0.975974316,0,281.4134599,0.977747001
5095,39.13,0,211.60104,0.09,0.989586321,0.999501502,0,447.9335339,0.98,0.985477183,0,474.8674382,1,0.975972604,0,281.4134599,0.977745288
5096,41.09,0,211.60104,0.09,0.989584609,0.999499789,0,447.9335339,0.98,0.985475471,0,474.8674382,1,0.975970892,0,281.4134599,0.977743576
5097,45.87,0,211.60104,0.09,0.989582896,0.999498077,0,447.9335339,0.98,0.985473759,0,474.8674382,1,0.975969179,0,281.4134599,0.977741864
5098,47.9,0,211.60104,0.09,0.989581184,0.999496365,0,447.9335339,0.98,0.985472046,0,474.8674382,1,0.975967467,0,281.4134599,0.977740151
5099,50.17,0,211.60104,0.09,0.989579472,0.999494652,0,447.9335339,0.98,0.985470334,0,474.8674382,1,0.975965755,0,281.4134599,0.977738439
5100,52.41,0,211.60104,0.09,0.989577759,0.99949294,0,447.9335339,0.98,0.985468622,0,474.8674382,1,0.975964042,0,281.4134599,0.977736727
5101,58.03,0,211.60104,0.09,0.989576047,0.999491228,0,447.9335339,0.98,0.985466909,0,474.8674382,1,0.97596233,0,281.4134599,0.977735015
5102,64.85,0,211.60104,0.09,0.989574335,0.999489515,0,447.9335339,0.98,0.985465197,0,474.8674382,1,0.975960618,0,281.4134599,0.977733302
5103,68.39,0,211.60104,0.09,0.989572622,0.999487803,0.144,457.7816939,0.836,0.985465197,0,474.8674382,1,0.975958905,0,281.4134599,0.97773159
5104,55.69,0,211.60104,0.09,0.98957091,0.999486091,0.836,504.3385339,0,0.985465197,1,530.5574382,0,0.975958905,0,281.4134599,0.977729878
5105,51.13,0,211.60104,0.09,0.989569198,0.999484378,0,504.3385339,0,0.985463485,0,530.5574382,0,0.975957193,0,281.4134599,0.977728165
5106,45.86,0,211.60104,0.09,0.989567485,0.999482666,0,504.3385339,0,0.985461772,0,530.5574382,0,0.975955481,0,281.4134599,0.977726453
5107,44.66,0,211.60104,0.09,0.989565773,0.999480954,0,504.3385339,0,0.98546006,0,530.5574382,0,0.975953768,0,281.4134599,0.977724741
5108,43.15,0,211.60104,0.09,0.989564061,0.999479241,0,504.3385339,0,0.985458348,0,530.5574382,0,0.975952056,0,281.4134599,0.977723028
5109,39.03,0,211.60104,0.09,0.989562349,0.999477529,0,504.3385339,0,0.985456635,0,530.5574382,0,0.975950344,0,281.4134599,0.977721316
5110,34.19,0,211.60104,0.09,0.989560636,0.999475817,0,504.3385339,0,0.985454923,0,530.5574382,0,0.975948631,0,281.4134599,0.977719604
5111,28.43,0,211.60104,0.09,0.989558924,0.999474104,0,504.3385339,0,0.985453211,0,530.5574382,0,0.975946919,0,281.4134599,0.977717891
5112,26.09,0,211.60104,0.09,0.989557212,0.999472392,0,504.3385339,0,0.985451498,0,530.5574382,0,0.975945207,0,281.4134599,0.977716179
5113,22.66,0,211.60104,0.09,0.989555499,0.99947068,0,504.3385339,0,0.985449786,0,530.5574382,0,0.975943495,0,281.4134599,0.977714467
5114,21.39,0,211.60104,0.09,0.989553787,0.999468967,0,504.3385339,0,0.985448074,0,530.5574382,0,0.975941782,0,281.4134599,0.977712754
5115,22.21,0,211.60104,0.09,0.989552075,0.999467255,-0.836,485.7709739,0.836,0.985384294,-0.960172727,509.232002,0.960172727,0.975873227,0,281.4134599,0.977711042
5116,24.81,0,211.60104,0.09,0.989550362,0.999465543,-0.144,482.1983339,0.98,0.985384294,-0.039827273,508.2438873,1,0.975873227,0,281.4134599,0.97770933
5117,27.58,0,211.60104,0.09,0.98954865,0.99946383,0,482.1983339,0.98,0.985382582,0,508.2438873,1,0.975871514,0,281.4134599,0.977707617
5118,31.97,0,211.60104,0.09,0.989546938,0.999462118,0,482.1983339,0.98,0.98538087,0,508.2438873,1,0.975869802,0,281.4134599,0.977705905
5119,35.53,0,211.60104,0.09,0.989545225,0.999460406,0,482.1983339,0.98,0.985379157,0,508.2438873,1,0.97586809,0,281.4134599,0.977704193
5120,39.54,0,211.60104,0.09,0.989543513,0.999458693,0,482.1983339,0.98,0.985377445,0,508.2438873,1,0.975866377,0,281.4134599,0.97770248
5121,41.76,0,211.60104,0.09,0.989541801,0.999456981,0,482.1983339,0.98,0.985375733,0,508.2438873,1,0.975864665,0,281.4134599,0.977700768
5122,44.87,0,211.60104,0.09,0.989540088,0.999455269,0,482.1983339,0.98,0.98537402,0,508.2438873,1,0.975862953,0,281.4134599,0.977699056
5123,48.32,0,211.60104,0.09,0.989538376,0.999453556,0,482.1983339,0.98,0.985372308,0,508.2438873,1,0.97586124,0,281.4134599,0.977697343
5124,50.6,0,211.60104,0.09,0.989536664,0.999451844,0,482.1983339,0.98,0.985370596,0,508.2438873,1,0.975859528,0,281.4134599,0.977695631
5125,55.62,0,211.60104,0.09,0.989534951,0.999450132,0,482.1983339,0.98,0.985368883,0,508.2438873,1,0.975857816,0,281.4134599,0.977693919
5126,60.07,0,211.60104,0.09,0.989533239,0.999448419,0,482.1983339,0.98,0.985367171,0,508.2438873,1,0.975856103,0,281.4134599,0.977692206
5127,65.13,0,211.60104,0.09,0.989531527,0.999446707,0,482.1983339,0.98,0.985365459,0,508.2438873,1,0.975854391,0,281.4134599,0.977690494
5128,56.58,0,211.60104,0.09,0.989529814,0.999444995,0.98,537.6467339,0,0.985365459,1,564.8238873,0,0.975854391,0,281.4134599,0.977688782
5129,48.38,0,211.60104,0.09,0.989528102,0.999443282,0,537.6467339,0,0.985363746,0,564.8238873,0,0.975852679,0,281.4134599,0.977687069
5130,43.37,0,211.60104,0.09,0.98952639,0.99944157,0,537.6467339,0,0.985362034,0,564.8238873,0,0.975850966,0,281.4134599,0.977685357
5131,43.4,0,211.60104,0.09,0.989524677,0.999439858,0,537.6467339,0,0.985360322,0,564.8238873,0,0.975849254,0,281.4134599,0.977683645
5132,43.52,0,211.60104,0.09,0.989522965,0.999438145,0,537.6467339,0,0.98535861,0,564.8238873,0,0.975847542,0,281.4134599,0.977681932
5133,40.85,0,211.60104,0.09,0.989521253,0.999436433,0,537.6467339,0,0.985356897,0,564.8238873,0,0.975845829,0,281.4134599,0.97768022
5134,37.28,0,211.60104,0.09,0.98951954,0.999434721,0,537.6467339,0,0.985355185,0,564.8238873,0,0.975844117,0,281.4134599,0.977678508
5135,29.95,0,211.60104,0.09,0.989517828,0.999433008,0,537.6467339,0,0.985353473,0,564.8238873,0,0.975842405,0,281.4134599,0.977676795
5136,27.65,0,211.60104,0.09,0.989516116,0.999431296,0,537.6467339,0,0.98535176,0,564.8238873,0,0.975840692,0,281.4134599,0.977675083
5137,24.25,0,211.60104,0.09,0.989514403,0.999429584,0,537.6467339,0,0.985350048,0,564.8238873,0,0.97583898,0,281.4134599,0.977673371
5138,22.26,0,211.60104,0.09,0.989512691,0.999427871,0,537.6467339,0,0.985348336,0,564.8238873,0,0.975837268,0,281.4134599,0.977671658
5139,21.94,0,211.60104,0.09,0.989510979,0.999426159,-0.18,533.6975339,0.18,0.985345184,0,564.8238873,0,0.975835555,0,281.4134599,0.977669946
5140,21.88,0,211.60104,0.09,0.989509266,0.999424447,-0.22,528.8839339,0.4,0.98534109,0,564.8238873,0,0.975833843,0,281.4134599,0.977668234
5141,22.36,0,211.60104,0.09,0.989507554,0.999422734,-0.58,515.9151339,0.98,0.985329822,-1,542.4638873,1,0.975765289,0,281.4134599,0.977666521
5142,26.34,0,211.60104,0.09,0.989505842,0.999421022,0,515.9151339,0.98,0.985328109,0,542.4638873,1,0.975763576,0,281.4134599,0.977664809
5143,31.85,0,211.60104,0.09,0.989504129,0.99941931,0,515.9151339,0.98,0.985326397,0,542.4638873,1,0.975761864,0,281.4134599,0.977663097
5144,36.79,0,211.60104,0.09,0.989502417,0.999417597,0,515.9151339,0.98,0.985324685,0,542.4638873,1,0.975760152,0,281.4134599,0.977661384
5145,39.53,0,211.60104,0.09,0.989500705,0.999415885,0,515.9151339,0.98,0.985322972,0,542.4638873,1,0.975758439,0,281.4134599,0.977659672
5146,41.9,0,211.60104,0.09,0.989498992,0.999414173,0,515.9151339,0.98,0.98532126,0,542.4638873,1,0.975756727,0,281.4134599,0.97765796
5147,43.89,0,211.60104,0.09,0.98949728,0.99941246,0,515.9151339,0.98,0.985319548,0,542.4638873,1,0.975755015,0,281.4134599,0.977656247
5148,46.14,0,211.60104,0.09,0.989495568,0.999410748,0,515.9151339,0.98,0.985317835,0,542.4638873,1,0.975753302,0,281.4134599,0.977654535
5149,50.29,0,211.60104,0.09,0.989493855,0.999409036,0,515.9151339,0.98,0.985316123,0,542.4638873,1,0.97575159,0,281.4134599,0.977652823
5150,53.89,0,211.60104,0.09,0.989492143,0.999407324,0,515.9151339,0.98,0.985314411,0,542.4638873,1,0.975749878,0,281.4134599,0.97765111
5151,53.72,0,211.60104,0.09,0.989490431,0.999405611,0.58,547.0727339,0.4,0.985314411,1,596.1838873,0,0.975749878,0,281.4134599,0.977649398
5152,50.49,0,211.60104,0.09,0.989488718,0.999403899,0.4,567.2687339,0,0.985314411,0,596.1838873,0,0.975748165,0,281.4134599,0.977647686
5153,42.32,0,211.60104,0.09,0.989487006,0.999402187,0,567.2687339,0,0.985312698,0,596.1838873,0,0.975746453,0,281.4134599,0.977645973
5154,39.8,0,211.60104,0.09,0.989485294,0.999400474,0,567.2687339,0,0.985310986,0,596.1838873,0,0.975744741,0,281.4134599,0.977644261
5155,39.88,0,211.60104,0.09,0.989483581,0.999398762,0,567.2687339,0,0.985309274,0,596.1838873,0,0.975743028,0,281.4134599,0.977642549
5156,39.27,0,211.60104,0.09,0.989481869,0.99939705,0,567.2687339,0,0.985307562,0,596.1838873,0,0.975741316,0,281.4134599,0.977640836
5157,37.55,0,211.60104,0.09,0.989480157,0.999395337,0,567.2687339,0,0.985305849,0,596.1838873,0,0.975739604,0,281.4134599,0.977639124
5158,32.86,0,211.60104,0.09,0.989478444,0.999393625,0,567.2687339,0,0.985304137,0,596.1838873,0,0.975737892,0,281.4134599,0.977637412
5159,29.84,0,211.60104,0.09,0.989476732,0.999391913,0,567.2687339,0,0.985302425,0,596.1838873,0,0.975736179,0,281.4134599,0.977635699
5160,26.45,0,211.60104,0.09,0.98947502,0.9993902,0,567.2687339,0,0.985300712,0,596.1838873,0,0.975734467,0,281.4134599,0.977633987
5161,22.97,0,211.60104,0.09,0.989473307,0.999388488,0,567.2687339,0,0.985299,0,596.1838873,0,0.975732755,0,281.4134599,0.977632275
5162,21.21,0,211.60104,0.09,0.989471595,0.999386776,0,567.2687339,0,0.985297288,0,596.1838873,0,0.975731042,0,281.4134599,0.977630562
5163,20.08,0,211.60104,0.09,0.989469883,0.999385063,0,567.2687339,0,0.985295575,0,596.1838873,0,0.97572933,0,281.4134599,0.97762885
5164,19.61,0,211.60104,0.09,0.98946817,0.999383351,-0.58,555.8949339,0.58,0.98527277,-0.487885373,586.6164552,0.487885373,0.975713651,0,281.4134599,0.977627138
5165,19.93,0,211.60104,0.09,0.989466458,0.999381639,-0.22,551.5103339,0.8,0.985268621,-0.424185338,578.1624414,0.912070711,0.975705596,0,281.4134599,0.977625425
5166,22.45,0,211.60104,0.09,0.989464746,0.999379926,-0.18,547.4693339,0.98,0.985268275,-0.087929289,576.1884288,1,0.975705596,0,281.4134599,0.977623713
5167,24.37,0,211.60104,0.09,0.989463033,0.999378214,0,547.4693339,0.98,0.985266562,0,576.1884288,1,0.975703884,0,281.4134599,0.977622001
5168,28.82,0,211.60104,0.09,0.989461321,0.999376502,0,547.4693339,0.98,0.98526485,0,576.1884288,1,0.975702172,0,281.4134599,0.977620288
5169,35.54,0,211.60104,0.09,0.989459609,0.999374789,0,547.4693339,0.98,0.985263138,0,576.1884288,1,0.975700459,0,281.4134599,0.977618576
5170,37.69,0,211.60104,0.09,0.989457896,0.999373077,0,547.4693339,0.98,0.985261425,0,576.1884288,1,0.975698747,0,281.4134599,0.977616864
5171,39.37,0,211.60104,0.09,0.989456184,0.999371365,0,547.4693339,0.98,0.985259713,0,576.1884288,1,0.975697035,0,281.4134599,0.977615151
5172,40.83,0,211.60104,0.09,0.989454472,0.999369652,0,547.4693339,0.98,0.985258001,0,576.1884288,1,0.975695322,0,281.4134599,0.977613439
5173,43.1,0,211.60104,0.09,0.989452759,0.99936794,0,547.4693339,0.98,0.985256288,0,576.1884288,1,0.97569361,0,281.4134599,0.977611727
5174,44.19,0,211.60104,0.09,0.989451047,0.999366228,0,547.4693339,0.98,0.985254576,0,576.1884288,1,0.975691898,0,281.4134599,0.977610015
5175,44.85,0,211.60104,0.09,0.989449335,0.999364515,0.1672,554.9682539,0.8128,0.985254576,0,576.1884288,1,0.975690185,0,281.4134599,0.977608302
5176,44.39,0,211.60104,0.09,0.989447622,0.999362803,0.5016,577.2342779,0.3112,0.985254576,1,620.5784288,0,0.975690185,0,281.4134599,0.97760659
5177,40.87,0,211.60104,0.09,0.98944591,0.999361091,0.2212,586.2747219,0.09,0.985254576,0,620.5784288,0,0.975688473,0,281.4134599,0.977604878
5178,38.09,0,211.60104,0.09,0.989444198,0.999359378,0,586.2747219,0.09,0.985252864,0,620.5784288,0,0.975686761,0,281.4134599,0.977603165
5179,39.53,0,211.60104,0.09,0.989442485,0.999357666,0,586.2747219,0.09,0.985251151,0,620.5784288,0,0.975685048,0,281.4134599,0.977601453
5180,39.04,0,211.60104,0.09,0.989440773,0.999355954,0,586.2747219,0.09,0.985249439,0,620.5784288,0,0.975683336,0,281.4134599,0.977599741
5181,34.98,0,211.60104,0.09,0.989439061,0.999354241,0,586.2747219,0.09,0.985247727,0,620.5784288,0,0.975681624,0,281.4134599,0.977598028
5182,31.04,0,211.60104,0.09,0.989437349,0.999352529,0,586.2747219,0.09,0.985246015,0,620.5784288,0,0.975679911,0,281.4134599,0.977596316
5183,25.75,0,211.60104,0.09,0.989435636,0.999350817,0,586.2747219,0.09,0.985244302,0,620.5784288,0,0.975678199,0,281.4134599,0.977594604
5184,23.02,0,211.60104,0.09,0.989433924,0.999349104,0,586.2747219,0.09,0.98524259,0,620.5784288,0,0.975676487,0,281.4134599,0.977592891
5185,19.86,0,211.60104,0.09,0.989432212,0.999347392,0,586.2747219,0.09,0.985240878,0,620.5784288,0,0.975674774,0,281.4134599,0.977591179
5186,19,0,211.60104,0.09,0.989430499,0.99934568,0,586.2747219,0.09,0.985239165,0,620.5784288,0,0.975673062,0,281.4134599,0.977589467
5187,19.25,0,211.60104,0.09,0.989428787,0.999343967,-0.4,578.5747219,0.49,0.985228842,-1,601.3284288,1,0.975604506,0,281.4134599,0.977587754
5188,20.13,0,211.60104,0.09,0.989427075,0.999342255,-0.4,570.5227219,0.89,0.985220252,0,601.3284288,1,0.975602793,0,281.4134599,0.977586042
5189,26.63,0,211.60104,0.09,0.989425362,0.999340543,0,570.5227219,0.89,0.98521854,0,601.3284288,1,0.975601081,0,281.4134599,0.97758433
5190,28.18,0,211.60104,0.09,0.98942365,0.99933883,0,570.5227219,0.89,0.985216828,0,601.3284288,1,0.975599369,0,281.4134599,0.977582617
5191,30.56,0,211.60104,0.09,0.989421938,0.999337118,0,570.5227219,0.89,0.985215115,0,601.3284288,1,0.975597656,0,281.4134599,0.977580905
5192,33.49,0,211.60104,0.09,0.989420225,0.999335406,0,570.5227219,0.89,0.985213403,0,601.3284288,1,0.975595944,0,281.4134599,0.977579193
5193,37.69,0,211.60104,0.09,0.989418513,0.999333693,0,570.5227219,0.89,0.985211691,0,601.3284288,1,0.975594232,0,281.4134599,0.97757748
5194,39.06,0,211.60104,0.09,0.989416801,0.999331981,0,570.5227219,0.89,0.985209979,0,601.3284288,1,0.975592519,0,281.4134599,0.977575768
5195,42.13,0,211.60104,0.09,0.989415088,0.999330269,0,570.5227219,0.89,0.985208266,0,601.3284288,1,0.975590807,0,281.4134599,0.977574056
5196,43.17,0,211.60104,0.09,0.989413376,0.999328556,0,570.5227219,0.89,0.985206554,0,601.3284288,1,0.975589095,0,281.4134599,0.977572343
5197,45.31,0,211.60104,0.09,0.989411664,0.999326844,0,570.5227219,0.89,0.985204842,0,601.3284288,1,0.975587382,0,281.4134599,0.977570631
5198,47.22,0,211.60104,0.09,0.989409951,0.999325132,0,570.5227219,0.89,0.985203129,0,601.3284288,1,0.97558567,0,281.4134599,0.977568919
5199,48.44,0,211.60104,0.09,0.989408239,0.999323419,0.11,575.8511219,0.78,0.985203129,0,601.3284288,1,0.975583958,0,281.4134599,0.977567206
5200,46.11,0,211.60104,0.09,0.989406527,0.999321707,0.78,611.8169219,0,0.985203129,1,647.4384288,0,0.975583958,0,281.4134599,0.977565494
5201,40.97,0,211.60104,0.09,0.989404814,0.999319995,0,611.8169219,0,0.985201417,0,647.4384288,0,0.975582245,0,281.4134599,0.977563782
5202,40.1,0,211.60104,0.09,0.989403102,0.999318282,0,611.8169219,0,0.985199705,0,647.4384288,0,0.975580533,0,281.4134599,0.977562069
5203,40.3,0,211.60104,0.09,0.98940139,0.99931657,0,611.8169219,0,0.985197992,0,647.4384288,0,0.975578821,0,281.4134599,0.977560357
5204,39.22,0,211.60104,0.09,0.989399677,0.999314858,0,611.8169219,0,0.98519628,0,647.4384288,0,0.975577108,0,281.4134599,0.977558645
5205,33.39,0,211.60104,0.09,0.989397965,0.999313145,0,611.8169219,0,0.985194568,0,647.4384288,0,0.975575396,0,281.4134599,0.977556932
5206,28.12,0,211.60104,0.09,0.989396253,0.999311433,0,611.8169219,0,0.985192855,0,647.4384288,0,0.975573684,0,281.4134599,0.97755522
5207,25.22,0,211.60104,0.09,0.98939454,0.999309721,0,611.8169219,0,0.985191143,0,647.4384288,0,0.975571971,0,281.4134599,0.977553508
5208,22.01,0,211.60104,0.09,0.989392828,0.999308008,0,611.8169219,0,0.985189431,0,647.4384288,0,0.975570259,0,281.4134599,0.977551795
5209,18.7,-0.6,200.38104,0.69,0.98936821,0.99928339,0,611.8169219,0,0.985187718,0,647.4384288,0,0.975568547,0,281.4134599,0.977550083
5210,17.03,0.4,207.19304,0.29,0.98936821,0.99928339,0,611.8169219,0,0.985186006,0,647.4384288,0,0.975566834,0,281.4134599,0.977548371
5211,17.62,-0.1,205.43104,0.39,0.989366654,0.999281835,-0.78,598.0733219,0.78,0.985140052,-0.747992441,634.258802,0.747992441,0.975516905,0,281.4134599,0.977546658
5212,20.34,-0.4,197.29504,0.79,0.989357102,0.999272283,-0.2,594.0053219,0.98,0.985140052,-0.252007559,629.1329683,1,0.975515802,0,281.4134599,0.977544946
5213,24.94,0,197.29504,0.79,0.98935539,0.99927057,0,594.0053219,0.98,0.98513834,0,629.1329683,1,0.97551409,0,281.4134599,0.977543234
5214,28.59,0,197.29504,0.79,0.989353678,0.999268858,0,594.0053219,0.98,0.985136627,0,629.1329683,1,0.975512377,0,281.4134599,0.977541521
5215,31.59,0,197.29504,0.79,0.989351965,0.999267146,0,594.0053219,0.98,0.985134915,0,629.1329683,1,0.975510665,0,281.4134599,0.977539809
5216,33.73,0,197.29504,0.79,0.989350253,0.999265433,0,594.0053219,0.98,0.985133203,0,629.1329683,1,0.975508953,0,281.4134599,0.977538097
5217,38.38,0,197.29504,0.79,0.989348541,0.999263721,0,594.0053219,0.98,0.98513149,0,629.1329683,1,0.97550724,0,281.4134599,0.977536384
5218,40.83,0,197.29504,0.79,0.989346828,0.999262009,0,594.0053219,0.98,0.985129778,0,629.1329683,1,0.975505528,0,281.4134599,0.977534672
5219,42.58,0,197.29504,0.79,0.989345116,0.999260296,0,594.0053219,0.98,0.985128066,0,629.1329683,1,0.975503816,0,281.4134599,0.97753296
5220,44.04,0,197.29504,0.79,0.989343404,0.999258584,0,594.0053219,0.98,0.985126353,0,629.1329683,1,0.975502103,0,281.4134599,0.977531247
5221,46.98,0,197.29504,0.79,0.989341691,0.999256872,0,594.0053219,0.98,0.985124641,0,629.1329683,1,0.975500391,0,281.4134599,0.977529535
5222,47.83,0,197.29504,0.79,0.989339979,0.999255159,0.18,602.6147219,0.8,0.985124641,0,629.1329683,1,0.975498679,0,281.4134599,0.977527823
5223,48.85,0,197.29504,0.79,0.989338267,0.999253447,0.22,613.3617219,0.58,0.985124641,0,629.1329683,1,0.975496966,0,281.4134599,0.97752611
5224,45.33,0,197.29504,0.79,0.989336554,0.999251735,0.58,639.6531219,0,0.985124641,1,674.4629683,0,0.975496966,0,281.4134599,0.977524398
5225,41.33,0,197.29504,0.79,0.989334842,0.999250022,0,639.6531219,0,0.985122929,0,674.4629683,0,0.975495254,0,281.4134599,0.977522686
5226,39.8,0,197.29504,0.79,0.98933313,0.99924831,0,639.6531219,0,0.985121216,0,674.4629683,0,0.975493542,0,281.4134599,0.977520973
5227,39.69,0,197.29504,0.79,0.989331417,0.999246598,0,639.6531219,0,0.985119504,0,674.4629683,0,0.975491829,0,281.4134599,0.977519261
5228,37.82,0,197.29504,0.79,0.989329705,0.999244885,0,639.6531219,0,0.985117792,0,674.4629683,0,0.975490117,0,281.4134599,0.977517549
5229,32.61,0,197.29504,0.79,0.989327993,0.999243173,0,639.6531219,0,0.985116079,0,674.4629683,0,0.975488405,0,281.4134599,0.977515836
